"LDTrt","freqfilms","Nlett","OLD20","AoA","IMA"
782.1304348,0.5,10,NA,NA,NA
950.2857143,0.07,6,NA,NA,NA
617.4,1.15,8,NA,NA,NA
623.32,3.93,6,NA,NA,NA
623.3333333,2.65,7,NA,NA,NA
762.625,0.25,10,NA,NA,NA
881,0,8,NA,NA,NA
708.2173913,0.93,7,NA,NA,NA
763.08,0.05,7,NA,NA,NA
939.0666667,0.1,10,NA,NA,NA
1053.4,0,8,NA,NA,NA
858.4117647,0.33,7,NA,NA,NA
964.9411765,0,9,NA,NA,NA
805.5,0,9,NA,NA,NA
955,0.1,6,NA,NA,NA
872.9,0.23,7,NA,NA,NA
640.6521739,0.05,6,NA,NA,NA
784.3181818,0.14,7,NA,NA,NA
806.1666667,0.06,10,NA,NA,NA
665.6521739,0.53,8,NA,NA,NA
688.4166667,0.53,8,NA,NA,NA
667.08,16.92,6,NA,NA,NA
658.6956522,8.97,6,NA,NA,NA
593.7916667,1.14,7,NA,NA,NA
691.28,0.54,8,NA,NA,NA
667.16,0.68,8,NA,NA,NA
721.0833333,10.46,7,NA,NA,NA
719.5217391,0.01,10,NA,NA,NA
676.0833333,0.19,7,NA,NA,NA
665.9803922,3.96,7,NA,NA,NA
669.0869565,5.95,7,NA,NA,NA
798.1363636,0.2,7,NA,NA,NA
697.8333333,0.78,7,NA,NA,NA
850.8235294,0,6,NA,NA,NA
727.1666667,1.95,5,NA,NA,NA
665.3913043,3.33,5,NA,NA,NA
651.2916667,1.02,6,NA,NA,NA
749.173913,0.58,7,NA,NA,NA
672.4583333,1.11,6,NA,NA,NA
716.8636364,0.14,7,NA,NA,NA
669.0416667,0.3,7,NA,NA,NA
667.6363636,2.34,6,NA,NA,NA
622.375,2.57,6,NA,NA,NA
675.1538462,6.29,10,NA,NA,NA
770.3333333,0.8,14,NA,NA,NA
658.6666667,3.25,11,NA,NA,NA
654.2857143,10.28,9,NA,NA,NA
679.2727273,22.86,8,NA,NA,NA
675.04,1.81,9,NA,NA,NA
800,0.04,8,NA,NA,NA
872.8666667,0,9,NA,NA,NA
677.3181818,1.41,7,NA,NA,NA
737.7727273,1.19,8,NA,NA,NA
710.6,1.84,6,NA,NA,NA
780.4090909,1.78,5,NA,NA,NA
808.3333333,0.12,8,NA,NA,NA
833.2727273,0.01,8,NA,NA,NA
778.2222222,0.07,8,NA,NA,NA
740.6956522,0.22,5,NA,NA,NA
732.125,0.61,7,NA,NA,NA
831.5789474,0.06,8,NA,NA,NA
807.047619,0.07,8,NA,NA,NA
858.0588235,1.49,4,NA,NA,NA
837.45,0.34,7,NA,NA,NA
840,0.06,10,NA,NA,NA
884.8888889,0.16,7,NA,NA,NA
826.2777778,0.01,9,NA,NA,NA
833.2727273,0.36,7,NA,NA,NA
694.2727273,1.09,8,NA,NA,NA
1116.727273,0.01,9,NA,NA,NA
722.9230769,0.01,5,NA,NA,NA
1009.736842,0,7,NA,NA,NA
1022.714286,0,11,NA,NA,NA
996.6111111,0,9,NA,NA,NA
737.375,0,7,NA,NA,NA
874.3684211,0,9,NA,NA,NA
801.9333333,0,9,NA,NA,NA
808.3333333,0,7,NA,NA,NA
991,0,9,NA,NA,NA
702.72,0.47,8,NA,NA,NA
767.9565217,0.67,9,NA,NA,NA
754.826087,0.81,7,NA,NA,NA
821.12,1.2,8,NA,NA,NA
716.4545455,2.58,8,NA,NA,NA
630.5416667,0.88,8,NA,NA,NA
612.72,12.2,11,NA,NA,NA
910.8333333,0.99,15,NA,NA,NA
613.4347826,1.02,12,NA,NA,NA
758,0.31,9,NA,NA,NA
744.7826087,0.07,10,NA,NA,NA
747.9583333,0.41,10,NA,NA,NA
733,0.01,10,NA,NA,NA
722.2608696,15.41,8,NA,NA,NA
677.0869565,47.2,8,NA,NA,NA
674.76,1.3,9,NA,NA,NA
625.5,1.01,10,NA,NA,NA
619.7692308,11.32,9,NA,NA,NA
755.4,1.05,10,NA,NA,NA
803.8461538,0.92,11,NA,NA,NA
605.125,4.78,9,NA,NA,NA
653.2916667,0.36,9,NA,NA,NA
692.84,4.07,9,NA,NA,NA
802.5,1.68,8,NA,NA,NA
707.4761905,0.25,9,NA,NA,NA
988.1111111,0.07,7,NA,NA,NA
838.6363636,0.01,9,NA,NA,NA
870.3913043,1.1,9,NA,NA,NA
915.5238095,0.16,10,NA,NA,NA
849.9285714,0.06,9,NA,NA,NA
828.25,0.19,10,NA,NA,NA
779.8695652,0.17,11,NA,NA,NA
743.3333333,3.81,9,NA,NA,NA
767.375,2.71,9,NA,NA,NA
689.24,0.48,10,NA,NA,NA
658.2,1.89,13,NA,NA,NA
886.5833333,0.16,11,NA,NA,NA
604.88,11.77,10,NA,NA,NA
780.8333333,1.31,11,NA,NA,NA
745.6956522,4.24,12,NA,NA,NA
1027.75,0.01,9,NA,NA,NA
663.12,14.09,6,NA,NA,NA
669.9130435,2.05,7,NA,NA,NA
804.28,0.2,7,NA,NA,NA
649.5833333,3.21,8,NA,NA,NA
850,0,11,NA,NA,NA
877.3157895,0.74,9,NA,NA,NA
699.875,0.04,8,NA,NA,NA
707.8888889,0.01,9,NA,NA,NA
701.92,0.06,10,NA,NA,NA
835.15,0,11,NA,NA,NA
712.2608696,0.4,10,NA,NA,NA
696.88,51.61,8,NA,NA,NA
679.25,3.59,8,NA,NA,NA
736.4166667,0.94,9,NA,NA,NA
768.52,2.53,12,NA,NA,NA
696.2173913,2.99,13,NA,NA,NA
704.0434783,0.98,10,NA,NA,NA
684.5416667,38.6,9,NA,NA,NA
815.6956522,0.12,12,NA,NA,NA
781.4347826,1.39,11,NA,NA,NA
828.2380952,1,11,NA,NA,NA
893.2727273,1.37,9,NA,NA,NA
769.88,6.25,9,NA,NA,NA
753.8695652,5,10,NA,NA,NA
749.4090909,12.56,5,NA,NA,NA
698.625,24.72,6,NA,NA,NA
776.0833333,0.06,11,NA,NA,NA
659.625,0.56,9,NA,NA,NA
709.5833333,0.63,9,NA,NA,NA
711.3809524,0.32,9,NA,NA,NA
610.0833333,2.94,7,NA,NA,NA
778.44,2.26,9,NA,NA,NA
650.3478261,10.44,8,NA,NA,NA
688.4545455,2.1,9,NA,NA,NA
674.5,5.79,8,NA,NA,NA
814.9130435,3.32,9,NA,NA,NA
758.9565217,0.67,10,NA,NA,NA
753.6818182,1.54,9,NA,NA,NA
667.68,47.05,8,NA,NA,NA
719.6086957,1.09,9,NA,NA,NA
810.6956522,0.04,12,NA,NA,NA
822.8,0.07,13,NA,NA,NA
790.8571429,0.04,8,NA,NA,NA
751.1304348,21.45,5,NA,NA,NA
917.5,0.01,10,NA,NA,NA
770.75,0,8,NA,NA,NA
635.5833333,16.4,6,NA,NA,NA
675.0416667,1.54,7,NA,NA,NA
813.1818182,1.69,9,NA,NA,NA
741.7272727,0.66,5,NA,NA,NA
766.5454545,0.01,5,NA,NA,NA
655.3913043,0.32,7,NA,NA,NA
781.5714286,0.01,8,NA,NA,NA
659.3043478,0.38,11,NA,NA,NA
712.3333333,0.33,9,NA,NA,NA
700.04,0.65,9,NA,NA,NA
679.52,3.77,9,NA,NA,NA
914.8888889,0,8,NA,NA,NA
696.1041667,29.47,7,NA,NA,NA
664.68,5.83,7,NA,NA,NA
687.1666667,1.47,8,NA,NA,NA
699.88,0.31,9,NA,NA,NA
627.24,2.78,9,NA,NA,NA
646,19.13,8,NA,NA,NA
683.3461538,1.83,9,NA,NA,NA
760.48,0.01,11,NA,NA,NA
843.3333333,0.14,11,NA,NA,NA
688.8695652,1.04,8,NA,NA,NA
663.28,6.73,8,NA,NA,NA
1089,0.3,10,NA,NA,NA
749.6190476,1.21,9,NA,NA,NA
844,0.71,12,NA,NA,NA
672.25,10.84,7,NA,NA,NA
674.7916667,1.32,8,NA,NA,NA
812.7727273,0.09,11,NA,NA,NA
797.8947368,1.49,6,NA,NA,NA
939,0,12,NA,NA,NA
674.7727273,1.56,7,NA,NA,NA
769.76,1.39,8,NA,NA,NA
638.1363636,0.07,8,NA,NA,NA
633.875,0.05,12,NA,NA,NA
663.0869565,0.53,10,NA,NA,NA
653.3043478,5.83,10,NA,NA,NA
710.96,1.72,11,NA,NA,NA
716.7916667,0.91,11,NA,NA,NA
635.48,11.59,8,NA,NA,NA
658.1666667,6.47,8,NA,NA,NA
671,0.92,9,NA,NA,NA
645.6086957,0.54,10,NA,NA,NA
620.2,1.86,12,NA,NA,NA
643.4347826,0.84,10,NA,NA,NA
605.3913043,22.95,9,NA,NA,NA
656.3043478,2.13,10,NA,NA,NA
692.3913043,0.2,12,NA,NA,NA
711.7727273,0.84,9,NA,NA,NA
635.64,0.81,9,NA,NA,NA
661.4230769,1.81,9,NA,NA,NA
639.72,17.88,6,NA,NA,NA
666.24,7.05,7,NA,NA,NA
648.4782609,1.86,8,NA,NA,NA
608.3636364,18.92,7,NA,NA,NA
726.9565217,1,8,NA,NA,NA
677.8636364,0.25,10,NA,NA,NA
676.5652174,9.65,7,NA,NA,NA
764.76,0.07,13,NA,NA,NA
674.68,1.15,11,NA,NA,NA
684.48,0.48,11,NA,NA,NA
807.6086957,2.17,11,NA,NA,NA
680.375,4.65,10,NA,NA,NA
628.8636364,5.2,7,NA,NA,NA
621.4583333,1.93,8,NA,NA,NA
669.08,2.11,8,NA,NA,NA
661.625,0.22,9,NA,NA,NA
691.5652174,3.06,9,NA,NA,NA
769.5882353,0.01,8,NA,NA,NA
689.5909091,0.03,5,NA,NA,NA
790.8,0.08,9,NA,NA,NA
631.4782609,0.59,7,NA,NA,NA
724.1304348,0.68,7,NA,NA,NA
823.7083333,0.05,8,NA,NA,NA
684.2272727,8.52,5,NA,NA,NA
713.92,1.68,5,NA,NA,NA
805,0.44,6,NA,NA,NA
929.3076923,0,9,NA,NA,NA
714.0416667,0.41,7,NA,NA,NA
641.6,6.38,6,NA,NA,NA
822.0952381,0,9,NA,NA,NA
658.0416667,4.06,6,NA,NA,NA
777.2727273,0.35,6,NA,NA,NA
811.5909091,0,10,NA,NA,NA
715.8695652,2.75,11,NA,NA,NA
887.4545455,0.11,10,NA,NA,NA
956.6666667,0.02,9,NA,NA,NA
784.0952381,0.96,6,NA,NA,NA
738.5833333,0.44,8,NA,NA,NA
837.7391304,0.01,10,NA,NA,NA
704.5,3.07,8,NA,NA,NA
700.4285714,0.03,10,NA,NA,NA
663.5833333,4.69,6,NA,NA,NA
646.25,1.74,7,NA,NA,NA
872,0,8,NA,NA,NA
856.7777778,9.62,7,NA,NA,NA
769.2222222,0.34,8,NA,NA,NA
773.2,1.14,8,NA,NA,NA
707.9,0.02,9,NA,NA,NA
694.96,1.64,9,NA,NA,NA
897.173913,0.25,10,NA,NA,NA
799.32,0.49,13,NA,NA,NA
738.75,1.12,11,NA,NA,NA
718.72,1.11,11,NA,NA,NA
783.7916667,0.82,11,NA,NA,NA
605.4166667,53.27,9,NA,NA,NA
657.1666667,78.28,9,NA,NA,NA
715.9565217,12.15,10,NA,NA,NA
653.1304348,2.63,11,NA,NA,NA
720.7916667,2.76,11,NA,NA,NA
667.3181818,82.72,10,NA,NA,NA
678.48,1.1,11,NA,NA,NA
802.0454545,0.67,12,NA,NA,NA
840.2380952,0.48,13,NA,NA,NA
862.5833333,1.55,12,NA,NA,NA
795.2608696,0.83,13,NA,NA,NA
903.28,1.18,12,NA,NA,NA
677.84,9.89,10,NA,NA,NA
635.6521739,18.68,10,NA,NA,NA
638.2727273,1.8,10,NA,NA,NA
774.3846154,1.21,11,NA,NA,NA
676.5652174,82.91,4,NA,NA,NA
712.3181818,1.4,9,NA,NA,NA
728.5,3.25,7,NA,NA,NA
641.16,9.17,7,NA,NA,NA
763.4,2.19,7,NA,NA,NA
698.1111111,9.3,5,NA,NA,NA
690.1904762,1.34,9,NA,NA,NA
774.5416667,13.16,7,NA,NA,NA
939.4444444,2.06,6,NA,NA,NA
674.04,46.77,6,NA,NA,NA
666.1428571,1.12,7,NA,NA,NA
790.2857143,0,8,NA,NA,NA
849.6190476,0.1,8,NA,NA,NA
698.8333333,0.57,9,NA,NA,NA
758.4285714,0.37,6,NA,NA,NA
935.0909091,0,10,NA,NA,NA
848.05,2.13,6,NA,NA,NA
814.047619,0,6,NA,NA,NA
681.6818182,4.93,7,NA,NA,NA
838.1666667,0.02,8,NA,NA,NA
639.5,0.34,9,NA,NA,NA
853,0,10,NA,NA,NA
829.3636364,1.62,9,NA,NA,NA
763.1,0.14,10,NA,NA,NA
883.5294118,0.22,11,NA,NA,NA
746.2173913,0,9,NA,NA,NA
994.8181818,2.04,7,NA,NA,NA
640.36,13.01,6,NA,NA,NA
699.1666667,10.69,7,NA,NA,NA
736.0833333,2.17,8,NA,NA,NA
687.88,6.09,8,NA,NA,NA
710.9166667,2.54,7,NA,NA,NA
619.32,141.31,6,NA,NA,NA
745.8181818,2.68,7,NA,NA,NA
758.0869565,1.18,8,NA,NA,NA
681.9583333,2.16,8,NA,NA,NA
665.7083333,84.13,5,NA,NA,NA
594.6666667,51.88,5,NA,NA,NA
612.88,9.61,6,NA,NA,NA
647.5,1.26,7,NA,NA,NA
678.2083333,5.69,6,NA,NA,NA
832.4545455,0.89,7,NA,NA,NA
801.1538462,0.56,8,NA,NA,NA
1054.105263,0.05,13,NA,NA,NA
727.2307692,2.21,5,NA,NA,NA
793.0833333,1.08,8,NA,NA,NA
656.125,2.45,8,NA,NA,NA
817.7894737,0.17,10,NA,NA,NA
823.4705882,0,11,NA,NA,NA
873.1363636,0.02,10,NA,NA,NA
741.16,0.03,12,NA,NA,NA
806.4,0,9,NA,NA,NA
714.6666667,0.17,10,NA,NA,NA
652.9130435,2.05,8,NA,NA,NA
693.28,0.9,8,NA,NA,NA
632.7916667,0.76,9,NA,NA,NA
648.7916667,0.1,10,NA,NA,NA
703.4090909,4.29,9,NA,NA,NA
772.6521739,7.5,7,NA,NA,NA
717.2,13.91,8,NA,NA,NA
1000.333333,0.01,9,NA,NA,NA
815.3529412,0.36,9,NA,NA,NA
775.8947368,0.16,10,NA,NA,NA
880.1111111,1.58,8,NA,NA,NA
1008.642857,0.05,9,NA,NA,NA
993.1,0,12,NA,NA,NA
1048.6,0.06,9,NA,NA,NA
932.8636364,0,13,NA,NA,NA
843.8947368,0.2,5,NA,NA,NA
965.55,0,9,NA,NA,NA
773.2352941,1.65,5,NA,NA,NA
800.8,1.01,5,NA,NA,NA
824.3125,0.02,9,NA,NA,NA
909.7333333,0,10,NA,NA,NA
732.4285714,1.93,6,NA,NA,NA
736.375,0,7,NA,NA,NA
781.96,0.07,9,NA,NA,NA
785.5,0.05,9,NA,NA,NA
697.4736842,2.67,7,NA,NA,NA
695.9047619,0.63,7,NA,NA,NA
650.55,1.64,8,NA,NA,NA
930.8823529,0.01,10,NA,NA,NA
641.8333333,0.98,6,NA,NA,NA
819.85,1.15,5,NA,NA,NA
697.32,2.46,8,NA,NA,NA
708,0.16,7,NA,NA,NA
720.1363636,0.14,8,NA,NA,NA
745.48,0.18,9,NA,NA,NA
723.8947368,0.71,9,NA,NA,NA
762.9,9.47,7,NA,NA,NA
706,6.43,7,NA,NA,NA
751.0454545,0.69,11,NA,NA,NA
863.4166667,0.02,12,NA,NA,NA
729.2173913,0.75,9,NA,NA,NA
637.76,15.23,8,NA,NA,NA
616.55,1.51,8,NA,NA,NA
629.0416667,2.91,8,NA,NA,NA
679.4583333,0.32,6,NA,NA,NA
619.4782609,0.7,7,NA,NA,NA
765.5833333,1.38,9,NA,NA,NA
772.7,0.02,11,NA,NA,NA
695.7083333,0.52,9,NA,NA,NA
833.625,0.15,10,NA,NA,NA
686.4,0.03,11,NA,NA,NA
724.0833333,1.98,10,NA,NA,NA
727.4545455,1.06,10,NA,NA,NA
727.3043478,0.89,14,NA,NA,NA
784,0.51,10,NA,NA,NA
658.0434783,1.12,7,NA,NA,NA
759.16,0,9,NA,NA,NA
723.6666667,0.08,11,NA,NA,NA
687.1666667,3.44,9,NA,NA,NA
631.28,3.04,9,NA,NA,NA
734.28,1.23,10,NA,NA,NA
693.24,5.07,13,NA,NA,NA
745.625,13.91,14,NA,NA,NA
656.6956522,9.08,10,NA,NA,NA
635.5,0.93,10,NA,NA,NA
666.44,0.86,10,NA,NA,NA
715.4166667,2.21,8,NA,NA,NA
755.8333333,1.17,5,NA,NA,NA
783.0625,0.44,6,NA,NA,NA
846.4375,0.12,7,NA,NA,NA
908.3125,0.05,8,NA,NA,NA
662.0416667,1.11,6,NA,NA,NA
832.8695652,0.39,7,NA,NA,NA
740.0769231,1.29,10,NA,NA,NA
728.8636364,5.36,8,NA,NA,NA
669.1818182,6.92,8,NA,NA,NA
799.8125,0.01,9,NA,NA,NA
672.3636364,9.53,8,NA,NA,NA
710.2727273,151.42,6,NA,NA,NA
639.6956522,48.66,6,NA,NA,NA
599.9565217,28.34,7,NA,NA,NA
652.3181818,1.34,8,NA,NA,NA
674.5833333,6.04,8,NA,NA,NA
617.6666667,166.36,7,NA,NA,NA
821.68,9.64,8,NA,NA,NA
753.7391304,9.91,9,NA,NA,NA
823.3181818,1.09,10,NA,NA,NA
937,1.45,10,NA,NA,NA
765.1428571,3.16,9,NA,NA,NA
726.6521739,0.09,10,NA,NA,NA
755.8571429,1.12,9,NA,NA,NA
773.75,1.05,10,NA,NA,NA
843.2272727,24.9,7,NA,NA,NA
708.7083333,10.56,7,NA,NA,NA
559.7826087,31.6,7,NA,NA,NA
836.5,0.48,9,NA,NA,NA
708.9130435,19.04,8,NA,NA,NA
834.173913,1.4,8,NA,NA,NA
720.3181818,0.27,8,NA,NA,NA
708.65,0.02,12,NA,NA,NA
730.2608696,0.12,10,NA,NA,NA
830.8,1.12,10,NA,NA,NA
764.2608696,2.6,8,NA,NA,NA
632.84,11.05,8,NA,NA,NA
635.0833333,2.61,9,NA,NA,NA
730.7083333,0.13,10,NA,NA,NA
683.2608696,0.25,12,NA,NA,NA
644.36,7,9,NA,NA,NA
669.75,0.53,9,NA,NA,NA
604.1666667,3.19,6,NA,NA,NA
674.75,11.56,7,NA,NA,NA
707.0909091,1.62,9,NA,NA,NA
722.25,0.31,7,NA,NA,NA
715.0833333,0.17,7,NA,NA,NA
687.75,0.07,11,NA,NA,NA
687.4583333,0.53,9,NA,NA,NA
728.0909091,0.09,9,NA,NA,NA
642.44,11.06,7,NA,NA,NA
726.5,4.71,8,NA,NA,NA
616.1666667,16.45,8,NA,NA,NA
638.4166667,2.04,8,NA,NA,NA
651.5652174,5.48,8,NA,NA,NA
850.9047619,0.36,14,NA,NA,NA
802.5555556,3.02,7,NA,NA,NA
791.3333333,0.2,8,NA,NA,NA
723.9375,4.14,6,NA,NA,NA
816.5909091,0.15,11,NA,NA,NA
720.5833333,0.13,9,NA,NA,NA
855.0952381,0.41,9,NA,NA,NA
847.6666667,0.59,7,NA,NA,NA
753.2380952,1.75,9,NA,NA,NA
780.5217391,0.15,11,NA,NA,NA
785.7727273,0.54,8,NA,NA,NA
767.7222222,0.14,8,NA,NA,NA
843.8095238,0.01,12,NA,NA,NA
748.1363636,5.53,8,NA,NA,NA
840.7619048,1.24,7,NA,NA,NA
706.2916667,3.18,7,NA,NA,NA
667.6666667,2.14,8,NA,NA,NA
639.2916667,0.19,9,NA,NA,NA
667.96,0.18,8,NA,NA,NA
964.125,0.01,14,NA,NA,NA
905.5789474,0,12,NA,NA,NA
703.0909091,0.41,8,NA,NA,NA
858.9473684,0.16,8,NA,NA,NA
750.5882353,0.01,10,NA,NA,NA
792.8947368,0.06,10,NA,NA,NA
635.5217391,1.56,10,NA,NA,NA
658.1304348,5.07,10,NA,NA,NA
732.6521739,3.28,11,NA,NA,NA
712.3043478,7.29,6,NA,NA,NA
679.0833333,9.35,6,NA,NA,NA
660.1304348,2.38,7,NA,NA,NA
660.4,0.42,8,NA,NA,NA
594.6086957,39.13,7,NA,NA,NA
863.7916667,0.64,8,NA,NA,NA
985.6666667,1.26,9,NA,NA,NA
654.9583333,0.34,7,NA,NA,NA
629.25,2.71,7,NA,NA,NA
865.6666667,0,9,NA,NA,NA
706.6,0.03,7,NA,NA,NA
737.16,3.02,7,NA,NA,NA
714.9130435,1.36,7,NA,NA,NA
698.5833333,2.88,8,NA,NA,NA
668.0869565,8.4,9,NA,NA,NA
916,0.03,12,NA,NA,NA
917.3636364,2.58,11,NA,NA,NA
779.8947368,6.61,6,NA,NA,NA
703.2380952,8.08,6,NA,NA,NA
878.4736842,0.16,11,NA,NA,NA
849.5789474,0.46,9,NA,NA,NA
801.875,0.83,9,NA,NA,NA
773.4,0.16,9,NA,NA,NA
689.7916667,1.53,9,NA,NA,NA
766.68,1.58,8,NA,NA,NA
714.1904762,9.19,7,NA,NA,NA
757.4782609,2.75,8,NA,NA,NA
709.4782609,0.96,8,NA,NA,NA
696.6086957,0.07,9,NA,NA,NA
697.2916667,0.16,9,NA,NA,NA
708.9565217,19.56,8,NA,NA,NA
721.5416667,1.23,8,NA,NA,NA
747.0454545,0.89,9,NA,NA,NA
898.6666667,0.19,11,NA,NA,NA
811.3181818,0.06,11,NA,NA,NA
752.0416667,0.01,11,NA,NA,NA
732,1.52,8,NA,NA,NA
765.8181818,0.66,8,NA,NA,NA
817.25,0,14,NA,NA,NA
793.6315789,0.04,12,NA,NA,NA
756.7083333,0.36,8,NA,NA,NA
774.6818182,1.62,11,NA,NA,NA
832.2916667,1.4,9,NA,NA,NA
798.7333333,0.32,6,NA,NA,NA
843.3157895,0.1,7,NA,NA,NA
561.9166667,48.53,5,NA,NA,NA
707.28,0,7,NA,NA,NA
737.125,1.05,9,NA,NA,NA
688.3478261,0.02,11,NA,NA,NA
713.1304348,0.21,9,NA,NA,NA
770.35,0.31,9,NA,NA,NA
630.9166667,6.34,7,NA,NA,NA
721.5833333,1.79,7,NA,NA,NA
668.3043478,0.52,8,NA,NA,NA
695.0833333,0.37,9,NA,NA,NA
654.0434783,7.27,8,NA,NA,NA
797.7142857,4.89,10,NA,NA,NA
715.52,1.85,8,NA,NA,NA
969.2105263,0,8,NA,NA,NA
864.8181818,0.15,9,NA,NA,NA
913.6666667,0.01,10,NA,NA,NA
781.0869565,1.27,7,NA,NA,NA
682.3043478,0.91,8,NA,NA,NA
812.8,2.79,9,NA,NA,NA
792.6,1.53,7,NA,NA,NA
802.6470588,0.2,8,NA,NA,NA
933.75,1.47,6,NA,NA,NA
818.2857143,0.98,9,NA,NA,NA
813.2142857,2.91,7,NA,NA,NA
863.8947368,2.12,7,NA,NA,NA
828.625,1.74,8,NA,NA,NA
730.8095238,6.18,8,NA,NA,NA
953.9047619,0.76,10,NA,NA,NA
849.5625,0.02,9,NA,NA,NA
714.3809524,0.02,6,NA,NA,NA
776.4166667,1.62,8,NA,NA,NA
813.6842105,0.08,8,NA,NA,NA
803,0.94,13,NA,NA,NA
863.3684211,0.01,11,NA,NA,NA
916.2727273,0.25,9,NA,NA,NA
909,0,9,NA,NA,NA
931.25,0,9,NA,NA,NA
1008.583333,0.15,7,NA,NA,NA
661.1666667,4.61,6,NA,NA,NA
703.6,9.98,6,NA,NA,NA
682.44,1.44,7,NA,NA,NA
683.1304348,7.92,7,NA,NA,NA
683.56,1.24,7,NA,NA,NA
636.9166667,3.52,7,NA,NA,NA
708.5416667,0.75,7,NA,NA,NA
642.9090909,2.04,10,NA,NA,NA
666,0.15,6,NA,NA,NA
783.4090909,0.02,7,NA,NA,NA
691.76,0.47,10,NA,NA,NA
796.1304348,1.02,8,NA,NA,NA
679.5238095,3.01,8,NA,NA,NA
726.56,0.85,8,NA,NA,NA
664.68,45.14,6,NA,NA,NA
654.0869565,5.8,6,NA,NA,NA
608.72,0.55,7,NA,NA,NA
605.0416667,0.63,8,NA,NA,NA
683.173913,1.58,8,NA,NA,NA
654.3478261,22.22,7,NA,NA,NA
738.3043478,2.63,9,NA,NA,NA
777.5,2.91,7,NA,NA,NA
608.2,0.56,7,NA,NA,NA
603.7916667,7.95,7,NA,NA,NA
765.9166667,0.67,8,NA,NA,NA
676.2173913,11.31,10,NA,NA,NA
715.1363636,3.75,11,NA,NA,NA
714.25,1.78,8,NA,NA,NA
938.4,0,12,NA,NA,NA
714.8181818,3.86,5,NA,NA,NA
853.2,0.01,7,NA,NA,NA
788.4545455,0.39,7,NA,NA,NA
677.6818182,0.41,8,NA,NA,NA
802.4761905,0.21,9,NA,NA,NA
744.5,1.12,5,NA,NA,NA
727.6086957,0,6,NA,NA,NA
776.5714286,0.1,8,NA,NA,NA
820.952381,0.12,8,NA,NA,NA
712.2727273,1.42,6,NA,NA,NA
699.8333333,0.37,6,NA,NA,NA
754.625,0.23,7,NA,NA,NA
662.9545455,0.21,8,NA,NA,NA
707.48,1.56,7,NA,NA,NA
807.08,0.02,9,NA,NA,NA
714.5833333,0.29,7,NA,NA,NA
665.1304348,1.81,7,NA,NA,NA
717.52,0.19,8,NA,NA,NA
716,0,9,NA,NA,NA
760.0833333,0.02,10,NA,NA,NA
737,6.42,8,NA,NA,NA
710.8,0.37,8,NA,NA,NA
727.8571429,0.07,10,NA,NA,NA
704.25,0.42,9,NA,NA,NA
783,0.02,12,NA,NA,NA
667.1666667,2.89,9,NA,NA,NA
694.0416667,0.28,6,NA,NA,NA
758.0434783,0.5,8,NA,NA,NA
656.1666667,0.42,8,NA,NA,NA
696.2083333,0.01,9,NA,NA,NA
856.2,0,13,NA,NA,NA
655.2083333,0,10,NA,NA,NA
732.0833333,0.86,9,NA,NA,NA
582.7083333,27.42,6,NA,NA,NA
689.625,0.65,11,NA,NA,NA
715.0909091,1.93,9,NA,NA,NA
668.8695652,4.18,9,NA,NA,NA
657.2,1.21,9,NA,NA,NA
752.2777778,2.96,7,NA,NA,NA
638.2916667,5.96,9,NA,NA,NA
619.625,7.95,9,NA,NA,NA
676.5833333,31.77,8,NA,NA,NA
719.3043478,0.93,9,NA,NA,NA
705.76,0.16,11,NA,NA,NA
689,0.73,8,NA,NA,NA
598.2173913,2.94,8,NA,NA,NA
633.2380952,0,8,NA,NA,NA
688.2,3.42,8,NA,NA,NA
720.75,4.3,9,NA,NA,NA
747.9166667,0.77,10,NA,NA,NA
683.3043478,0.67,9,NA,NA,NA
592.24,57.76,8,NA,NA,NA
775.875,0.94,9,NA,NA,NA
623.2173913,63.59,7,NA,NA,NA
582,34.9,7,NA,NA,NA
588.8,79.19,7,NA,NA,NA
622.36,17.87,8,NA,NA,NA
632.5217391,10.07,9,NA,NA,NA
699.64,1.09,10,NA,NA,NA
723.8571429,0.9,7,NA,NA,NA
720.08,8.31,8,NA,NA,NA
795.0416667,2.11,9,NA,NA,NA
617.173913,42.29,5,NA,NA,NA
578.9,0.03,6,NA,NA,NA
728.84,0.07,10,NA,NA,NA
644.32,1.05,8,NA,NA,NA
603.8333333,1.22,8,NA,NA,NA
668.16,0.25,9,NA,NA,NA
632.24,34.23,6,NA,NA,NA
607.8,0.99,6,NA,NA,NA
747.0833333,1.26,7,NA,NA,NA
598.8333333,3.26,8,NA,NA,NA
657.52,39.81,7,NA,NA,NA
807.4090909,0.07,10,NA,NA,NA
760.125,0.01,10,NA,NA,NA
778.92,0.28,9,NA,NA,NA
704.68,0.18,10,NA,NA,NA
733.5714286,2.48,7,NA,NA,NA
629.5652174,7.81,7,NA,NA,NA
768.4166667,1.04,8,NA,NA,NA
659.2083333,0.03,8,NA,NA,NA
735.7727273,0.01,9,NA,NA,NA
714.04,0.06,12,NA,NA,NA
633.9583333,0.22,10,NA,NA,NA
665.4090909,1.72,10,NA,NA,NA
739.65,0.87,11,NA,NA,NA
743.7727273,0.03,12,NA,NA,NA
747.64,6.66,8,NA,NA,NA
715.0909091,3.65,8,NA,NA,NA
615.5,1.01,9,NA,NA,NA
718.32,6.14,9,NA,NA,NA
822.375,0.63,9,NA,NA,NA
719.0833333,0.96,9,NA,NA,NA
826.24,0.65,13,NA,NA,NA
