"word","borrowing","age_oldest","age_youngest","age_oldest_num","age_youngest_num","word.1","phonology","phonlength","AoA","subtlexzipf","conc","cat","AoA_obj","source.language","source.word","source.language.mean.word.length","source.language.word.freq","source.word.length"
"rudder",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","rudder","rVd@R",5,"10.39","3.06","4.72","Noun",6,"English",NA,3.45098039215686,0.0953247551173794,5
"nostril",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","nostril","nQstr@l",7,"7.37","2.84","4.89","Noun",4,"English",NA,3.45098039215686,0.00953247551173794,7
"fin",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","fin","fIn",3,"7.30","3.59","4.76","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"sieve",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","sieve","sIv",3,"12.36","3.47","4.59","Noun",10,"English",NA,3.45098039215686,0.390831495981255,3
"sinew",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","sinew","sInju",5,"12.56","2.94","#N/A","Noun",12,"English",NA,3.45098039215686,0.0953247551173794,5
"ladder",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","ladder","l{d@R",5,"4.40","4.16","5.00","Noun",2,"English",NA,3.45098039215686,0.0953247551173794,5
"spindle",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","spindle","spIndP",6,"10.72","2.64","4.92","Noun",4,"English",NA,3.45098039215686,0.00953247551173794,6
"tick",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","tick","tIk",3,"6.05","4.15","4.57","Noun",4,"English",NA,3.45098039215686,0.390831495981255,3
"crowd",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","crowd","kr6d",4,"7.14","4.76","4.52","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"stump",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","stump","stVmp",5,"7.58","3.52","4.78","Noun",4,"English",NA,3.45098039215686,0.0953247551173794,5
"claw",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","claw","kl$",3,"4.70","4.22","4.83","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"oat",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","oat","5t",2,"5.83","2.71","5.00","Noun",NA,"English",NA,3.45098039215686,0.142987132676069,2
"shovel",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","shovel","SVvP",4,"6.28","3.55","4.97","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"one",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","one","wVn",3,"3.23","6.56","3.97","Number",2,"English",NA,3.45098039215686,0.390831495981255,3
"above",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","above","@bVv",4,"4.55","4.94","3.33","Preposition",2,"English",NA,3.45098039215686,0.32410416739909,4
"begin",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","begin","bIgIn",5,"4.84","4.77","2.56","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"play",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","play","pl1",3,"4.10","5.69","3.24","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"make",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","make","m1k",3,"4.68","6.14","2.67","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"howl",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","howl","h6l",3,"5.55","3.28","3.83","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"show",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","show","S5",2,"6.21","5.77","3.97","Verb",2,"English",NA,3.45098039215686,0.142987132676069,2
"stammer",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","stammer","st{m@R",6,"9.89","3.09","2.93","Verb",8,"English",NA,3.45098039215686,0.00953247551173794,6
"lend",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","lend","lEnd",4,"8.45","4.11","3.07","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"teach",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","teach","tiJ",3,"4.67","4.57","3.15","Verb",4,"English",NA,3.45098039215686,0.390831495981255,3
"left",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","left","lEft",4,"5.57","5.66","3.70","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"look",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","look","lUk",3,"4.05","6.23","2.96","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"mow",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","mow","m5",2,"6.76","3.18","4.32","Verb",4,"English",NA,3.45098039215686,0.142987132676069,2
"fight",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","fight","f2t",3,"5.47","5.04","4.20","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"stretch",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","stretch","strEJ",5,"5.47","4.38","3.62","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"strike",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","strike","str2k",5,"7.75","4.73","4.07","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"bury",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","bury","bErI",4,"6.28","4.07","3.82","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"hope",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","hope","h5p",3,"4.89","5.56","1.25","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"hire",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","hire","h2@R",4,"9.00","4.04","3.11","Verb",6,"English",NA,3.45098039215686,0.32410416739909,4
"rattle",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","rattle","r{tP",4,"4.50","3.60","4.07","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"speak",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","speak","spik",4,"3.56","5.09","3.70","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"start",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","start","st#t",4,"4.37","5.77","2.71","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"kneel",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","kneel","nil",3,"6.95","3.22","4.31","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"scratch",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","scratch","skr{J",5,"5.61","4.39","4.16","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"snore",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","snore","sn$R",4,"5.94","3.02","4.39","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"felt",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","felt","fElt",4,"6.10","5.15","3.04","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"shut",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","shut","SVt",3,"4.89","4.85","3.38","Verb",4,"English",NA,3.45098039215686,0.390831495981255,3
"forget",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","forget","f@gEt",5,"4.78","5.04","2.04","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"choke",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","choke","J5k",3,"6.11","3.38","3.97","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"climb",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","climb","kl2m",4,"5.30","4.45","4.11","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"smoke",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","smoke","sm5k",4,"4.00","4.53","4.96","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"worry",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","worry","wVrI",4,"6.61","5.14","2.55","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"lead",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","lead","lid",3,"6.76","5.18","4.10","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"learn",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","learn","l3n",3,"4.44","5.01","2.20","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"spread",5,"Proto-West Germanic","Proto-West Germanic","2000","2000","spread","sprEd",5,"5.72","4.62","3.68","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"key",5,"Frisian-Old English","Frisian-Old English","850","850","key","ki",2,"3.58","5.07","4.89","Noun",2,"English",NA,3.45098039215686,0.142987132676069,2
"day",5,"Proto-Germanic","Proto-Germanic","2500","2500","day","d1",2,"3.50","5.99","3.92","Noun",2,"English",NA,3.45098039215686,0.142987132676069,2
"child",5,"Proto-Germanic","Proto-Germanic","2500","2500","child","J2ld",4,"5.15","5.14","4.78","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"spring",5,"Proto-Germanic","Proto-Germanic","2500","2500","spring","sprIN",5,"5.50","4.69","3.89","Noun",4,"English",NA,3.45098039215686,0.0953247551173794,5
"sail",5,"Proto-Germanic","Proto-Germanic","2500","2500","sail","s1l",3,"6.47","4.17","4.59","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"green",5,"Proto-Germanic","Proto-Germanic","2500","2500","green","grin",4,"3.79","5.22","4.07","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"weak",5,"Proto-Germanic","Proto-Germanic","2500","2500","weak","wik",3,"5.58","4.33","2.79","Adjective",4,"English",NA,3.45098039215686,0.390831495981255,3
"wide",5,"Proto-Germanic","Proto-Germanic","2500","2500","wide","w2d",3,"5.84","4.73","3.06","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"black",5,"Proto-Germanic","Proto-Germanic","2500","2500","black","bl{k",4,"3.56","5.26","3.76","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"hungry",5,"Proto-Germanic","Proto-Germanic","2500","2500","hungry","hVNgrI",6,"3.63","4.55","2.90","Adjective",2,"English",NA,3.45098039215686,0.00953247551173794,6
"ready",5,"Proto-Germanic","Proto-Germanic","2500","2500","ready","rEdI",4,"5.53","5.52","2.07","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"bright",5,"Proto-Germanic","Proto-Germanic","2500","2500","bright","br2t",4,"6.58","4.82","3.92","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"hot",5,"Proto-Germanic","Proto-Germanic","2500","2500","hot","hQt",3,"3.37","5.14","4.31","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"sorry",5,"Proto-Germanic","Proto-Germanic","2500","2500","sorry","sQrI",4,"3.44","5.65","1.90","Adjective",4,"English",NA,3.45098039215686,0.32410416739909,4
"tall",5,"Proto-Germanic","Proto-Germanic","2500","2500","tall","t$l",3,"4.95","4.51","3.36","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"cold",5,"Proto-Germanic","1537","2500","463","cold","k5ld",4,"3.95","5.11","3.85","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"sharp",5,"Proto-Germanic","Proto-Germanic","2500","2500","sharp","S#p",3,"6.11","4.55","3.86","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"holy",5,"Proto-Germanic","Proto-Germanic","2500","2500","holy","h5lI",4,"5.55","4.37","1.67","Adjective",4,"English",NA,3.45098039215686,0.32410416739909,4
"clean",5,"Proto-Germanic","Proto-Germanic","2500","2500","clean","klin",4,"3.89","4.97","3.07","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"TRUE",5,"Proto-Germanic","Proto-Germanic","2500","2500","TRUE","tru",3,"4.64","5.33","1.70","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"short",5,"Proto-Germanic","Proto-Germanic","2500","2500","short","S$t",3,"4.32","5.13","3.61","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"strong",5,"Proto-Germanic","Proto-Germanic","2500","2500","strong","strQN",5,"4.58","5.25","3.14","Adjective",2,"English",NA,3.45098039215686,0.0953247551173794,5
"lame",5,"Proto-Germanic","Proto-Germanic","2500","2500","lame","l1m",3,"9.21","3.51","2.52","Adjective",4,"English",NA,3.45098039215686,0.390831495981255,3
"bitter",5,"Proto-Germanic","Proto-Germanic","2500","2500","bitter","bIt@R",5,"8.81","4.19","2.93","Adjective",4,"English",NA,3.45098039215686,0.0953247551173794,5
"high",5,"Proto-Germanic","Proto-Germanic","2500","2500","high","h2",2,"4.58","5.53","3.46","Adjective",2,"English",NA,3.45098039215686,0.142987132676069,2
"fat",5,"Proto-Germanic","Proto-Germanic","2500","2500","fat","f{t",3,"5.15","4.77","4.52","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"swelling",5,"Proto-Germanic","Proto-Germanic","2500","2500","swelling","swElIN",6,"#N/A","3.51","4.13","Adjective",4,"English",NA,3.45098039215686,0.00953247551173794,6
"sour",5,"Proto-Germanic","Proto-Germanic","2500","2500","sour","s6@R",4,"4.89","3.97","3.14","Adjective",4,"English",NA,3.45098039215686,0.32410416739909,4
"sick",5,"Proto-Germanic","Proto-Germanic","2500","2500","sick","sIk",3,"4.05","4.76","2.97","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"dark",5,"Proto-Germanic","Proto-Germanic","2500","2500","dark","d#k",3,"3.74","4.94","4.29","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"dry",5,"Proto-Germanic","Proto-Germanic","2500","2500","dry","dr2",3,"4.11","4.96","3.77","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"other",5,"Proto-Germanic","Proto-Germanic","2500","2500","other","VD@R",4,"5.33","5.98","2.04","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"dead",5,"Proto-Germanic","Proto-Germanic","2500","2500","dead","dEd",3,"5.17","5.15","4.07","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"alive",5,"Proto-Germanic","Proto-Germanic","2500","2500","alive","@l2v",4,"5.11","4.82","3.14","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"little",5,"Proto-Germanic","Proto-Germanic","2500","2500","little","lItP",4,"3.95","6.03","3.67","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"greedy",5,"Proto-Germanic","Proto-Germanic","2500","2500","greedy","gridI",5,"7.53","3.78","2.64","Adjective",2,"English",NA,3.45098039215686,0.0953247551173794,5
"thick",5,"Proto-Germanic","Proto-Germanic","2500","2500","thick","TIk",3,"5.61","4.52","4.00","Adjective",4,"English",NA,3.45098039215686,0.390831495981255,3
"sore",5,"Proto-Germanic","Proto-Germanic","2500","2500","sore","s$R",3,"5.84","4.06","3.23","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"glad",5,"Proto-Germanic","Proto-Germanic","2500","2500","glad","gl{d",4,"5.79","4.85","2.36","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"back",5,"Proto-Germanic","Proto-Germanic","2500","2500","back","b{k",3,"5.31","6.25","4.33","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"fast",5,"Proto-Germanic","Proto-Germanic","2500","2500","fast","f#st",4,"3.74","5.09","3.32","Adverb",2,"English",NA,3.45098039215686,0.32410416739909,4
"here",5,"Proto-Germanic","Proto-Germanic","2500","2500","here","h7R",3,"3.74","6.45","3.13","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"alike",5,"Proto-Germanic","Proto-Germanic","2500","2500","alike","@l2k",4,"6.12","3.75","2.38","Adverb",2,"English",NA,3.45098039215686,0.32410416739909,4
"up",5,"Proto-Germanic","Proto-Germanic","2500","2500","up","Vp",2,"2.92","6.53","3.83","Adverb",2,"English",NA,3.45098039215686,0.142987132676069,2
"often",5,"Proto-Germanic","Proto-Germanic","2500","2500","often","QfH",3,"6.53","5.18","2.50","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"well",5,"Proto-Germanic","Proto-Germanic","2500","2500","well","wEl",3,"6.16","6.43","3.33","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"and",5,"Proto-Germanic","Proto-Germanic","2500","2500","and","{nd",3,"4.57","7.32","1.52","Conjunction",2,"English",NA,3.45098039215686,0.390831495981255,3
"if",5,"Proto-Germanic","Proto-Germanic","2500","2500","if","If",2,"5.36","6.50","1.19","Conjunction",2,"English",NA,3.45098039215686,0.142987132676069,2
"half",5,"Proto-Germanic","Proto-Germanic","2500","2500","half","h#f",3,"5.45","5.55","3.27","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"own",5,"Proto-Germanic","Proto-Germanic","2500","2500","own","5n",2,"5.21","5.72","1.96","Determiner",2,"English",NA,3.45098039215686,0.142987132676069,2
"which",5,"Proto-Germanic","Proto-Germanic","2500","2500","which","wIJ",3,"6.58","6.26","1.54","Determiner",4,"English",NA,3.45098039215686,0.390831495981255,3
"all",5,"Proto-Germanic","Proto-Germanic","2500","2500","all","$l",2,"4.24","6.63","2.27","Determiner",2,"English",NA,3.45098039215686,0.142987132676069,2
"tide",5,"Proto-Germanic","Proto-Germanic","2500","2500","tide","t2d",3,"6.68","4.25","4.10","Noun",4,"English",NA,3.45098039215686,0.390831495981255,3
"twist",5,"Proto-Germanic","Proto-Germanic","2500","2500","twist","twIst",5,"6.46","4.40","3.90","Noun",2,"English",NA,3.45098039215686,0.0953247551173794,5
"week",5,"Proto-Germanic","Proto-Germanic","2500","2500","week","wik",3,"5.11","5.66","3.48","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"glove",5,"Proto-Germanic","Proto-Germanic","2500","2500","glove","glVv",4,"4.30","3.81","4.97","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"ant",5,"Proto-Germanic","Proto-Germanic","2500","2500","ant","{nt",3,"4.32","3.95","4.86","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"cloth",5,"Proto-Germanic","Proto-Germanic","2500","2500","cloth","klQT",4,"5.30","4.01","4.90","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"shirt",5,"Proto-Germanic","Proto-Germanic","2500","2500","shirt","S3t",3,"3.53","4.47","4.94","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"liver",5,"Proto-Germanic","Proto-Germanic","2500","2500","liver","lIv@R",5,"8.56","4.13","4.68","Noun",4,"English",NA,3.45098039215686,0.0953247551173794,5
"east",5,"Proto-Germanic","Proto-Germanic","2500","2500","east","ist",3,"6.94","5.19","3.04","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"finger",5,"Proto-Germanic","Proto-Germanic","2500","2500","finger","fINg@R",6,"3.43","4.53","5.00","Noun",2,"English",NA,3.45098039215686,0.00953247551173794,6
"thousand",5,"Proto-Germanic","Proto-Germanic","2500","2500","thousand","T6zHd",5,"6.60","4.36","3.08","Noun",2,"English",NA,3.45098039215686,0.0953247551173794,5
"eel",5,"Proto-Germanic","Proto-Germanic","2500","2500","eel","il",2,"6.47","3.56","4.69","Noun",2,"English",NA,3.45098039215686,0.142987132676069,2
"book",5,"Proto-Germanic","Proto-Germanic","2500","2500","book","bUk",3,"3.68","5.21","4.90","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"shame",5,"Proto-Germanic","Proto-Germanic","2500","2500","shame","S1m",3,"6.55","4.72","2.24","Noun",4,"English",NA,3.45098039215686,0.390831495981255,3
"glass",5,"Proto-Germanic","Proto-Germanic","2500","2500","glass","gl#s",4,"4.47","4.92","4.82","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"hook",5,"Proto-Germanic","Proto-Germanic","2500","2500","hook","hUk",3,"6.26","4.21","4.79","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"shoe",5,"Proto-Germanic","Proto-Germanic","2500","2500","shoe","Su",2,"2.60","4.15","4.97","Noun",2,"English",NA,3.45098039215686,0.142987132676069,2
"dream",5,"Proto-Germanic","Proto-Germanic","2500","2500","dream","drim",4,"4.88","5.00","2.60","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
