ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
35734,oldh1241,Old High German,1215,you (singular),2-92,dû,,,7424145589290226,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
35735,oldh1241,Old High German,262,he/she/it,2-93,er/siu/iz,,,7424148448270702,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
35739,oldh1241,Old High German,1212,we,2-94,wir,,,7424149785771312,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
35740,oldh1241,Old High German,1213,you (plural),2-95,ir,,,742414972542734,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
35741,oldh1241,Old High German,817,they,2-96,sie/sio/siu,,,74241410693370689,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
35742,oldh1241,Old High German,619,the animal,3-11,tior,,,74241415370272141,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35743,oldh1241,Old High German,631,the livestock,3-15,fihu,,,7425829280610893,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35744,oldh1241,Old High German,649,the pasture,3-16,weida,,,7425830813893922,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35745,oldh1241,Old High German,263,the herdsman,3-18,hirti,,,7425832536844751,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,herd-NOMAG,noun,,,,,,,,,,,
35746,oldh1241,Old High German,851,the stable or stall,3-19,stal,,,7425833684550220,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35747,oldh1241,Old High German,1153,the cattle,3-2,(h)rind,,,7425836447362436,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35748,oldh1241,Old High German,1008,the bull,3-21,stior,,,7425838172664996,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35749,oldh1241,Old High German,1169,the ox,3-22,ohso,,,7425838279629478,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35750,oldh1241,Old High German,1007,the cow,3-23,kuo,,,7425854348714044,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35751,oldh1241,Old High German,1989,the calf,3-24,kalb,,,742585566215442,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35752,oldh1241,Old High German,1331,the sheep,3-25,scâf,,,7425856310738439,4. very little evidence for borrowing,0.25,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,only Westgermanic,,,,,
35753,oldh1241,Old High German,1344,the ram,3-26,widar,,,7425859711893946,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35754,oldh1241,Old High German,1345,the ewe,3-28,ou,,,742590186121410,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35755,oldh1241,Old High German,820,the lamb,3-29,lamb,,,742591595455023,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35756,oldh1241,Old High German,1348,the boar,3-32,ebur,,,7425910199748471,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35757,oldh1241,Old High German,1351,the sow,3-34,sû,,,7425911355971442,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35758,oldh1241,Old High German,1337,the pig,3-35,far(a)h,,,7425912746677242,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35759,oldh1241,Old High German,1502,the goat,3-36,geiz,,,742591313705448,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,only Germanic and Latin,,,,,
35760,oldh1241,Old High German,264,the he-goat,3-37,"boc, buc",,,7425921519252412,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35761,oldh1241,Old High German,1972,the kid,3-38,zickîn,,,7425922955662405,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,goat-DIM,noun,,,,,,,,,,,
35762,oldh1241,Old High German,615,the horse,3-41,(h)ros,,,7425923208118892,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35763,oldh1241,Old High German,936,the stallion,3-42,hengist,,,7425928833099577,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35764,oldh1241,Old High German,938,the mare,3-44,meriha,,,742593058311628,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35765,oldh1241,Old High German,1647,the foal or colt,3-45,folo,,,7425932168808484,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35766,oldh1241,Old High German,1862,the donkey,3-46,esil,,,7425933126308650,1. clearly borrowed,1.0,unanalyzable,1.0,801-900,Latin to Proto-Germanic,801-900,,0. No evidence for calquing,,,,Insertion,,,noun,,,,,,,,,,Present only since contact,
35767,oldh1241,Old High German,890,the mule,3-47,mûl,,,7425935689601073,1. clearly borrowed,1.0,unanalyzable,1.0,801-900,Latin to Old High German,801-900,,0. No evidence for calquing,,,,Insertion,,,noun,,,,,,,,,,Present only since contact,
35768,oldh1241,Old High German,265,the fowl,3-5,gifugili,,,7425938655130903,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,gi-bird-COLL,noun,,,,,,,,,,,
35769,oldh1241,Old High German,1511,the cock/rooster,3-52,hano,,,7425945219311476,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35770,oldh1241,Old High German,1514,the hen,3-54,henna,,,7425947942696046,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,cock-POSS,noun,,,,,,,,,,,
35771,oldh1241,Old High German,1318,the chicken,3-55,huon,,,7425954726408616,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35772,oldh1241,Old High German,1187,the goose,3-56,gans,,,7425955383281540,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35773,oldh1241,Old High German,1360,the duck,3-57,anut,,,7425957213800257,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35774,oldh1241,Old High German,539,the nest,3-58,nest,,,7425958898515101,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35775,oldh1241,Old High German,937,the bird,3-581,"fogal, fugal",,,7425959789943099,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35776,oldh1241,Old High German,758,the heron,3-583,"reigaro, heigaro",,,7425102402740952,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35777,oldh1241,Old High German,1905,the eagle,3-584,"aro, arn",,,7425103932858248,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35778,oldh1241,Old High German,307,the hawk,3-585,habuh,,,7425104862559994,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35779,oldh1241,Old High German,1185,the vulture,3-586,gîr,,,7425105278549248,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35780,oldh1241,Old High German,1793,the bat,3-591,fledarmûs,,,7425106458468038,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,flutter-mouse,noun,,,,,,,,,,,
35781,oldh1241,Old High German,882,the parrot,3-592,sitih,,,7425109251326369,1. clearly borrowed,1.0,unanalyzable,1.0,Old-High-German,Latin to Old High German,Old-High-German,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
35782,oldh1241,Old High German,913,the crow,3-593,krâ(h/j/w)a,,,74251010394256993,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35783,oldh1241,Old High German,1853,the dove,3-594,tûba,,,74251011161412003,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,,,,,,,,noun,,,,,,,,,,,
35784,oldh1241,Old High German,735,the owl,3-596,ûwila,,,74251012437115811,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35786,oldh1241,Old High German,2009,the dog,3-61,hunt,,,74251013210450586,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35787,oldh1241,Old High German,1136,the rabbit,3-614,lôrihhîn,,,74251015178385353,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35788,oldh1241,Old High German,1208,the cat,3-62,"kazza, kazzo",,,74251016445685296,3. perhaps borrowed,0.5,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,animal comes from Egypt,,,,,
35789,oldh1241,Old High German,2139,the mouse or rat,3-63,mûs,,,74251024346335068,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35790,oldh1241,Old High German,227,the fish,3-65,fisc,,,74251025442423284,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35791,oldh1241,Old High German,213,the fin,3-652,flozza,,,74251026707294328,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,swim-NMLZ,noun,,,,,,,,,,,
35792,oldh1241,Old High German,266,the scale,3-653,scuob(b)a,,,74251027779444124,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35793,oldh1241,Old High German,1916,the gill,3-654,kiuwa,,,74251029270765174,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35794,oldh1241,Old High German,598,the shell,3-655,muscula,,,74251050987441821,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,No information,,,noun,,,,,,,,,,No information,
35795,oldh1241,Old High German,957,the whale,3-663,(h)wal,,,74251054133597070,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35796,oldh1241,Old High German,1013,the freshwater eel,3-665,âl,,,74251056815416437,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35797,oldh1241,Old High German,522,the wolf,3-71,wolf,,,74251056530418799,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35798,oldh1241,Old High German,1386,the lion,3-72,lêo,,,74251058771488666,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
35799,oldh1241,Old High German,1820,the bear,3-73,bero,,,74251059661226693,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35800,oldh1241,Old High German,1312,the fox,3-74,foha,,,7425111346273324,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35801,oldh1241,Old High German,1936,the deer,3-75,hir(u)z,,,742511179236697,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35802,oldh1241,Old High German,1350,the monkey,3-76,affo,,,7425112409563967,2. probably borrowed,0.75,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,unknown animal,,,,,
35803,oldh1241,Old High German,1290,the elephant,3-77,helfant,,,742511426638191,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
35804,oldh1241,Old High German,1871,the camel,3-78,olbenta,,,7425115147974439,1. clearly borrowed,1.0,unanalyzable,1.0,Proto-Germanic,Latin to Proto-Germanic,Proto-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,2. Intermediate,,,,,,,,,Not present,
35805,oldh1241,Old High German,620,the insect,3-81,kevar,,,742511939979249,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35806,oldh1241,Old High German,310,the head louse,3-811,lûs,,,7425119229946711,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35807,oldh1241,Old High German,267,the nit,3-812,(h)niz,,,74251110125344372,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35808,oldh1241,Old High German,232,the flea,3-813,flôh,,,74251111771799750,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35809,oldh1241,Old High German,1538,the scorpion,3-815,scorp(i)o,,,74251113477249871,1. clearly borrowed,1.0,unanalyzable,1.0,801-900,Latin to West Germanic,801-900,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
35810,oldh1241,Old High German,1575,the cockroach,3-816,scabo,,,74251114958127664,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,scrape-NMLZ,noun,,,,,,,,,,,
35811,oldh1241,Old High German,587,the ant,3-817,ameiza,,,7425111595980993,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35812,oldh1241,Old High German,843,the spider,3-818,spinna,,,74251115773245197,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,spin-NMLZ,noun,,,,,,,,,,,
35813,oldh1241,Old High German,1065,the spider web,3-819,spinnawebbi,,,74251116854352977,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,spider-fabric,noun,,,,,,,,,,,
35814,oldh1241,Old High German,665,the bee,3-82,"bini, bîa",,,74251118759459463,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35815,oldh1241,Old High German,1931,the beeswax,3-821,wîzwahs,,,74251119425672771,5. no evidence for borrowing,0.0,analyzable compound,0.5,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,white-wax,noun,,,,,,,,,,,
35816,oldh1241,Old High German,88,the beehive,3-822,"bîkar, binikar",,,7425112192052240,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,bee-container,noun,,,,,,,,,,,
35817,oldh1241,Old High German,1517,the wasp,3-823,wefsa,,,74251126841514176,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35818,oldh1241,Old High German,1504,the fly,3-83,flioga,,,74251126705850940,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,fly-NMLZ,noun,,,,,,,,,,,
35819,oldh1241,Old High German,95,the sandfly or midge or gnat,3-831,"mugga, mukka",,,74251128970869563,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35821,oldh1241,Old High German,1219,the worm,3-84,wurm,,,74251129783070608,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
