ID,Name,Description,Contributors
KOYO_EHAMBE_MAKUA,KOYO_EHAMBE_MAKUA,,Annkathrin Wett
KUCU_WELA_ANKUTCU,KUCU_WELA_ANKUTCU,,Annkathrin Wett
KULUNG_NIGERIA,KULUNG_NIGERIA,,Viveka Velupillai
KUNDA,KUNDA,,Annkathrin Wett
KUNDU,KUNDU,,Julia Bischoffberger
KUNYI,KUNYI,,Annkathrin Wett
KUO,KUO,,Viveka Velupillai
KURIA,KURIA,,Tessa de Mol-van Valen
KUSU_MATAPA,KUSU_MATAPA,,Annkathrin Wett
KUSU,KUSU,,Julia Bischoffberger
KUTU,KUTU,,Annkathrin Wett
KWA_CAMEROON,KWA_CAMEROON,,Tessa de Mol-van Valen
KWAKUM,KWAKUM,,Tessa de Mol-van Valen
KWAMBI,KWAMBI,,Tessa de Mol-van Valen
KWANDI,KWANDI,,Annkathrin Wett
KWANGALI,KWANGALI,,Zarina Molochieva
KWANGALI_2,KWANGALI_2,,Annkathrin Wett
KWANGA_1,KWANGA_1,,Annkathrin Wett
KWANGA_2,KWANGA_2,,Annkathrin Wett
KWANGA_3,KWANGA_3,,Annkathrin Wett
KWANGA_4,KWANGA_4,,Annkathrin Wett
KWANGE,KWANGE,,Annkathrin Wett
KWANYAMA,KWANYAMA,,André Müller
KWANYAMA_2,KWANYAMA_2,,Annkathrin Wett
KWAYA_2,KWAYA_2,,Annkathrin Wett
KWELE_HAKOKU,KWELE_HAKOKU,,Annkathrin Wett
KWEL,KWEL,,Annkathrin Wett
KWESE,KWESE,,Julia Bischoffberger
KWESO_NGULO,KWESO_NGULO,,Annkathrin Wett
KWESO,KWESO,,Annkathrin Wett
KWEZO,KWEZO,,Annkathrin Wett
L21_KETE_IPILA,L21_KETE_IPILA,,Annkathrin Wett
L21_KETE_KATAMB,L21_KETE_KATAMB,,Annkathrin Wett
L221_LWALWA_1,L221_LWALWA_1,,
L221_LWALWA_2,L221_LWALWA_2,,
L22_MBAGANI,L22_MBAGANI,,Annkathrin Wett
L31a_LUBA_KASAYI,L31a_LUBA_KASAYI,,Annkathrin Wett
L32_KANYOK_1,L32_KANYOK_1,,Annkathrin Wett
L32_KANYOK_2,L32_KANYOK_2,,Annkathrin Wett
L33_LUBA_SHABA,L33_LUBA_SHABA,,Annkathrin Wett
L35_SANGA,L35_SANGA,,Annkathrin Wett
L51_SALAMPASU,L51_SALAMPASU,,Annkathrin Wett
L62_NKOYA,L62_NKOYA,,
LAADI_1,LAADI_1,,Annkathrin Wett
LAADI_2,LAADI_2,,Annkathrin Wett
LAADI,LAADI,,Annkathrin Wett
LAALI_TEKE_1,LAALI_TEKE_1,,Annkathrin Wett
LAALI_TEKE_2,LAALI_TEKE_2,,Annkathrin Wett
LABIR,LABIR,,André Müller
LAMBA_MBOLE_BALANGA,LAMBA_MBOLE_BALANGA,,Annkathrin Wett
LAMBA,LAMBA,,Annkathrin Wett
LAMBA_2,LAMBA_2,,Annkathrin Wett
LAMBYA,LAMBYA,,Annkathrin Wett
LAME,LAME,,Tessa de Mol-van Valen
LAMNSOQ,LAMNSOQ,,Viveka Velupillai
LANGA_MBOLE_BAMBULI,LANGA_MBOLE_BAMBULI,,Annkathrin Wett
LEBAA,LEBAA,,Annkathrin Wett
LEFA,LEFA,,Søren Wichmann and Viveka Velupillai
LEGA_MWENGA,LEGA_MWENGA,,Annkathrin Wett
LEGA_SHABUNDA,LEGA_SHABUNDA,,Annkathrin Wett
LEGA_SHABUNDA_2,LEGA_SHABUNDA_2,,Annkathrin Wett
LEGA,LEGA,,Søren Wichmann and Viveka Velupillai
LEKE,LEKE,,Annkathrin Wett
LENGOLA,LENGOLA,,Julia Bischoffberger
LENGOLA_2,LENGOLA_2,,Annkathrin Wett
LENJE,LENJE,,Annkathrin Wett
LHUKONZO,LHUKONZO,,Annkathrin Wett
LIBIE,LIBIE,,Søren Wichmann and Viveka Velupillai
LIBINZA,LIBINZA,,Annkathrin Wett
LIBOBI,LIBOBI,,Annkathrin Wett
LIFONGA,LIFONGA,,Annkathrin Wett
LIKOKA,LIKOKA,,Annkathrin Wett
LIKWALA,LIKWALA,,Tessa de Mol-van Valen
LILIKO,LILIKO,,Annkathrin Wett
LIMBUM,LIMBUM,,Viveka Velupillai
LINGALA_2,LINGALA_2,,Sebastian Sauppe
LINGALA,LINGALA,,André Müller
LINGOMBE,LINGOMBE,,Annkathrin Wett
LIOUESSO_BOMITABA,LIOUESSO_BOMITABA,,Sebastian Sauppe
LIUWA,LIUWA,,Annkathrin Wett
LOBALA_LILOKA,LOBALA_LILOKA,,Annkathrin Wett
LOBALA,LOBALA,,Sebastian Sauppe
LOGOLI,LOGOLI,,Annkathrin Wett
LOGOOLI,LOGOOLI,,Tessa de Mol-van Valen
LOKELE_YEPOLOMA,LOKELE_YEPOLOMA,,Annkathrin Wett
LOKELE_ISANGI,LOKELE_ISANGI,,Annkathrin Wett
LOKELE_YALEMBA,LOKELE_YALEMBA,,Annkathrin Wett
LOKELE_YAWEMBE,LOKELE_YAWEMBE,,Annkathrin Wett
LOLO,LOLO,,Tessa de Mol-van Valen
LOMONGO,LOMONGO,,Annkathrin Wett
LOMWE,LOMWE,,Annkathrin Wett
LONTOMBA,LONTOMBA,,Annkathrin Wett
LOWER_POKOMO,LOWER_POKOMO,,Annkathrin Wett
LOZI_2,LOZI_2,,Annkathrin Wett
LUBA,LUBA,,Annkathrin Wett
LUGANDA,LUGANDA,,Annkathrin Wett
LUGURU,LUGURU,,Annkathrin Wett
LUMBU_1,LUMBU_1,,Annkathrin Wett
LUMBU_2,LUMBU_2,,Annkathrin Wett
LUMBU_YI_TANDU,LUMBU_YI_TANDU,,Annkathrin Wett
LUMBWE,LUMBWE,,Annkathrin Wett
LUNDA,LUNDA,,Annkathrin Wett
LUNDA_1,LUNDA_1,,Annkathrin Wett
LUNDA_2,LUNDA_2,,Annkathrin Wett
LUVALE,LUVALE,,Annkathrin Wett
LUYANA_1,LUYANA_1,,Annkathrin Wett
LUYANA_2,LUYANA_2,,Annkathrin Wett
LUYI,LUYI,,Annkathrin Wett
LWEL_KILORI,LWEL_KILORI,,Annkathrin Wett
LWEL_KILORI_2,LWEL_KILORI_2,,Annkathrin Wett
LWEL_KILORI_3,LWEL_KILORI_3,,Annkathrin Wett
M40TEMBA,M40TEMBA,,Annkathrin Wett
M52_LALA,M52_LALA,,Annkathrin Wett
M62_SOLI,M62_SOLI,,Annkathrin Wett
M64_TONGA_1,M64_TONGA_1,,Annkathrin Wett
M64_TONGA_2,M64_TONGA_2,,Annkathrin Wett
MABALE,MABALE,,Annkathrin Wett
MACHAME,MACHAME,,Zarina Molochieva
MAHONGWE_SAMA,MAHONGWE_SAMA,,Annkathrin Wett
MAHONGWE,MAHONGWE,,Annkathrin Wett
MAKAA,MAKAA,,Tessa de Mol-van Valen
MAKOMA,MAKOMA,,Annkathrin Wett
MAKONDE,MAKONDE,,Julia Bischoffberger
MAKWA_ALUA,MAKWA_ALUA,,Annkathrin Wett
MAKWA_ILE,MAKWA_ILE,,Annkathrin Wett
MAKWA_MALEMA,MAKWA_MALEMA,,Annkathrin Wett
MAKWA_NAMPULA,MAKWA_NAMPULA,,Annkathrin Wett
MALAWI_SENA,MALAWI_SENA,,Tessa de Mol-van Valen
MAMA,MAMA,,Tessa de Mol-van Valen
MAMBILA_ATTA,MAMBILA_ATTA,,Viveka Velupillai
MAMBILA,MAMBILA,,Viveka Velupillai
MAMBWE,MAMBWE,,Annkathrin Wett
MANDI_CAMEROON,MANDI_CAMEROON,,Søren Wichmann and Viveka Velupillai
MANEHAS,MANEHAS,,Søren Wichmann
MANKON,MANKON,,Viveka Velupillai
MAORE,MAORE,,Annkathrin Wett
MASABA,MASABA,,Annkathrin Wett
MASHI_DRC,MASHI_DRC,,Annkathrin Wett
MASHI_NIGERIA,MASHI_NIGERIA,,Viveka Velupillai
MASHI_ZAMBIA,MASHI_ZAMBIA,,Annkathrin Wett
MASHYOO,MASHYOO,,Annkathrin Wett
MATOKO_BOMITABA,MATOKO_BOMITABA,,Sebastian Sauppe
MAZOO,MAZOO,,Annkathrin Wett
MBALANGWE,MBALANGWE,,Annkathrin Wett
MBALANHU,MBALANHU,,Viveka Velupillai
MBALA_2,MBALA_2,,Annkathrin Wett
MBALA_3,MBALA_3,,Annkathrin Wett
MBALA_4,MBALA_4,,Annkathrin Wett
MBALA_5,MBALA_5,,Annkathrin Wett
MBALA,MBALA,,Søren Wichmann
MBAMBA_1,MBAMBA_1,,Annkathrin Wett
MBAMBA_2,MBAMBA_2,,Annkathrin Wett
MBAMBA_LIWEME,MBAMBA_LIWEME,,Annkathrin Wett
MBAMBA_SIBITI,MBAMBA_SIBITI,,Annkathrin Wett
MBANGALA,MBANGALA,,Tessa de Mol-van Valen
MBANGWE,MBANGWE,,Annkathrin Wett
MBANZA_BOMITABA,MBANZA_BOMITABA,,Sebastian Sauppe
MBEDE_2,MBEDE_2,,Annkathrin Wett
MBEDE,MBEDE,,Annkathrin Wett
MBESA,MBESA,,Annkathrin Wett
MBE,MBE,,Viveka Velupillai
MBOMFOLI,MBOMFOLI,,Annkathrin Wett
MBOMPIYA,MBOMPIYA,,Annkathrin Wett
MBOSHI_BUNJI,MBOSHI_BUNJI,,Annkathrin Wett
MBOSHI_NGOLO,MBOSHI_NGOLO,,Annkathrin Wett
MBOSHI_OLEE,MBOSHI_OLEE,,Annkathrin Wett
MBOSHI,MBOSHI,,Annkathrin Wett
MBOUA_BOMITABA,MBOUA_BOMITABA,,Sebastian Sauppe
MBOWE,MBOWE,,Annkathrin Wett
MBUGWE,MBUGWE,,Søren Wichmann and Viveka Velupillai
MBUKUSHU,MBUKUSHU,,Annkathrin Wett
MBULA_NIGERIA,MBULA_NIGERIA,,Viveka Velupillai
MBULE,MBULE,,Julia Bischoffberger
MBUMBUU,MBUMBUU,,Annkathrin Wett
MBUMI,MBUMI,,Annkathrin Wett
MBUNDA,MBUNDA,,Annkathrin Wett
MBUNDU,MBUNDU,,Julia Bischoffberger
MBUUN,MBUUN,,Annkathrin Wett
MBU,MBU,,Viveka Velupillai
MEDUMBA,MEDUMBA,,Viveka Velupillai
MENDANKWE_NKWEN,MENDANKWE_NKWEN,,Tessa de Mol-van Valen
MENGISA,MENGISA,,Søren Wichmann and Viveka Velupillai
MFINU_KIFULUNGA,MFINU_KIFULUNGA,,Annkathrin Wett
MFINU,MFINU,,Annkathrin Wett
MFUMTE,MFUMTE,,Viveka Velupillai
MIENGE,MIENGE,,Søren Wichmann
MISSONG,MISSONG,,Viveka Velupillai
MITUKU,MITUKU,,Annkathrin Wett
MMALA,MMALA,,Søren Wichmann and Viveka Velupillai
MMEN,MMEN,,Viveka Velupillai
MODELE,MODELE,,Viveka Velupillai
MOKENGUI_BOMITABA,MOKENGUI_BOMITABA,,Sebastian Sauppe
MONGO_LOSAKANI_NTOMBA,MONGO_LOSAKANI_NTOMBA,,Annkathrin Wett
MONGO_OPALA,MONGO_OPALA,,Annkathrin Wett
MONGO,MONGO,,Annkathrin Wett
MOUNDA_DIBOLE,MOUNDA_DIBOLE,,Sebastian Sauppe
MPE,MPE,,Annkathrin Wett
MPIIN_1,MPIIN_1,,Annkathrin Wett
MPONDOMISE,MPONDOMISE,,Annkathrin Wett
MPONDO,MPONDO,,Annkathrin Wett
MPONGWE,MPONGWE,,Annkathrin Wett
MPOTO,MPOTO,,Annkathrin Wett
MPUONO,MPUONO,,Annkathrin Wett
MPUT_1,MPUT_1,,Annkathrin Wett
MPUT_2,MPUT_2,,Annkathrin Wett
MPUT_3,MPUT_3,,Annkathrin Wett
MPYEMO_1,MPYEMO_1,,Annkathrin Wett
MPYEMO_2,MPYEMO_2,,Annkathrin Wett
MULONGA_1,MULONGA_1,,Annkathrin Wett
MULONGA_2,MULONGA_2,,Annkathrin Wett
MUNDABLI,MUNDABLI,,Viveka Velupillai
MUNDANI,MUNDANI,,Viveka Velupillai
MUNGAKA,MUNGAKA,,Viveka Velupillai
MUNGONG,MUNGONG,,Viveka Velupillai
MWANI_MOZAMBIQUE,MWANI_MOZAMBIQUE,,Annkathrin Wett
MWANI,MWANI,,Annkathrin Wett
MWENYI,MWENYI,,Annkathrin Wett
MWERA,MWERA,,Annkathrin Wett
MWIMBI_MUTHAMBI,MWIMBI_MUTHAMBI,,Tessa de Mol-van Valen
MWINI,MWINI,,Annkathrin Wett
MWINI_2,MWINI_2,,Annkathrin Wett
MYENE,MYENE,,Julia Bischoffberger
NAKI,NAKI,,Annkathrin Wett
NANDE_SHU,NANDE_SHU,,Annkathrin Wett
NANDE_SWAGA,NANDE_SWAGA,,Annkathrin Wett
NANDE,NANDE,,Julia Bischoffberger
NCANE,NCANE,,Viveka Velupillai
NDANDA_SUD,NDANDA_SUD,,Viveka Velupillai
NDASA_1,NDASA_1,,Annkathrin Wett
NDASA_2,NDASA_2,,Annkathrin Wett
NDEMLI,NDEMLI,,Viveka Velupillai
NDE,NDE,,Viveka Velupillai
NDE_BUKWOK,NDE_BUKWOK,,Viveka Velupillai
NDE_YULANA,NDE_YULANA,,Viveka Velupillai
NDEBELE,NDEBELE,,
NDENDEULE,NDENDEULE,,Zarina Molochieva and Agustina Carrizo
NDENGELEKO,NDENGELEKO,,Tessa de Mol-van Valen
NDJABI,NDJABI,,Annkathrin Wett
NDOLA,NDOLA,,Tessa de Mol-van Valen
NDONGA_2,NDONGA_2,,Annkathrin Wett
NDONGA,NDONGA,,André Müller
NDOOBO,NDOOBO,,Tessa de Mol-van Valen
NDOUBA,NDOUBA,,Annkathrin Wett
NDUMA,NDUMA,,Annkathrin Wett
NDUMU_2,NDUMU_2,,Annkathrin Wett
NDUMU,NDUMU,,Annkathrin Wett
NDUUMO,NDUUMO,,Annkathrin Wett
NDWAMA,NDWAMA,,Annkathrin Wett
NGAMAMBO,NGAMAMBO,,Tessa de Mol-van Valen
NGANGELA,NGANGELA,,Annkathrin Wett
NGBINDA,NGBINDA,,Tessa de Mol-van Valen
NGELEMA_1,NGELEMA_1,,Annkathrin Wett
NGELEMA_2,NGELEMA_2,,Annkathrin Wett
NGELIMA,NGELIMA,,Zarina Molochieva
NGHWELE,NGHWELE,,Viveka Velupillai
NGHWELE_2,NGHWELE_2,,Annkathrin Wett
NGIEMBOON,NGIEMBOON,,Tessa de Mol-van Valen
NGOMBALE,NGOMBALE,,Annkathrin Wett
NGOMBA,NGOMBA,,Julia Bischoffberger
NGOMBE,NGOMBE,,Annkathrin Wett
NGOMBE_LIKULA,NGOMBE_LIKULA,,Annkathrin Wett
NGOM_KELE,NGOM_KELE,,Annkathrin Wett
NGONDI,NGONDI,,Annkathrin Wett
NGONGO_1,NGONGO_1,,Annkathrin Wett
NGONGO_2,NGONGO_2,,Annkathrin Wett
NGONI_2,NGONI_2,,Annkathrin Wett
NGONI_MALAWI,NGONI_MALAWI,,Annkathrin Wett
NGONI,NGONI,,Zarina Molochieva
NGOSHIE,NGOSHIE,,Tessa de Mol-van Valen
NGULU,NGULU,,Annkathrin Wett
NGUMBI,NGUMBI,,Tessa de Mol-van Valen
NGUMBO_TAABWA,NGUMBO_TAABWA,,Annkathrin Wett
NGUNGWEL,NGUNGWEL,,Annkathrin Wett
NGWE,NGWE,,Tessa de Mol-van Valen
NGWI_MATEKO_KINGOLI,NGWI_MATEKO_KINGOLI,,Annkathrin Wett
NILAMBA,NILAMBA,,Søren Wichmann
NIZAA,NIZAA,,Viveka Velupillai
NJEN,NJEN,,Tessa de Mol-van Valen
NJEREP,NJEREP,,Tessa de Mol-van Valen
NJWANDE,NJWANDE,,Viveka Velupillai
NJYEM,NJYEM,,Tessa de Mol-van Valen
NKHONDE,NKHONDE,,Annkathrin Wett
NKHUMBI,NKHUMBI,,Annkathrin Wett
NKIM,NKIM,,Viveka Velupillai
NKOMO_KELLE,NKOMO_KELLE,,Annkathrin Wett
NKOMO_OLOLI,NKOMO_OLOLI,,Annkathrin Wett
NKONGHO,NKONGHO,,Søren Wichmann
NKORE_KIGA,NKORE_KIGA,,Viveka Velupillai
NKOYA_2,NKOYA_2,,Annkathrin Wett
NKOYA,NKOYA,,Viveka Velupillai
NKUMM,NKUMM,,Viveka Velupillai
NLA_MBO,NLA_MBO,,Søren Wichmann
NLE_MBO,NLE_MBO,,Søren Wichmann
NNAM,NNAM,,Viveka Velupillai
NNINONG,NNINONG,,Søren Wichmann
NONI,NONI,,Viveka Velupillai
NORTHERN_NDEBELE,NORTHERN_NDEBELE,,Annkathrin Wett
NORTHERN_SOTHO,NORTHERN_SOTHO,,Annkathrin Wett
NSARI,NSARI,,Viveka Velupillai
NSEJAU,NSEJAU,,Annkathrin Wett
NSEJIME,NSEJIME,,Annkathrin Wett
NSEKSHAA,NSEKSHAA,,Annkathrin Wett
NSELEMBILI,NSELEMBILI,,Annkathrin Wett
NSELLE,NSELLE,,Viveka Velupillai
NSEMOHBI,NSEMOHBI,,Annkathrin Wett
NSENGA,NSENGA,,Zarina Molochieva
NSONGO,NSONGO,,Annkathrin Wett
NSONTENY,NSONTENY,,Annkathrin Wett
NTA,NTA,,Viveka Velupillai
NTELERE,NTELERE,,Annkathrin Wett
NTOMBA_DE_BIKORO,NTOMBA_DE_BIKORO,,Annkathrin Wett
NTOMBA_INONGO,NTOMBA_INONGO,,Annkathrin Wett
NTOMBA_NJALE,NTOMBA_NJALE,,Annkathrin Wett
NTOMBA,NTOMBA,,Annkathrin Wett
NTOMBA_2,NTOMBA_2,,Annkathrin Wett
NTSIAMI,NTSIAMI,,Annkathrin Wett
NUBACA,NUBACA,,Viveka Velupillai and Søren Wichmann
NUGUNU,NUGUNU,,Julia Bischoffberger
NYAKYUSA,NYAKYUSA,,Søren Wichmann
NYAKYUSA_1,NYAKYUSA_1,,Annkathrin Wett
NYAKYUSA_2,NYAKYUSA_2,,Annkathrin Wett
NYALA_KENYA,NYALA_KENYA,,Annkathrin Wett
NYALI,NYALI,,Annkathrin Wett
NYALI_2,NYALI_2,,Annkathrin Wett
NYAMWANGA,NYAMWANGA,,Tessa de Mol-van Valen
NYAMWEZI,NYAMWEZI,,Annkathrin Wett
NYANEKA,NYANEKA,,Tessa de Mol-van Valen
NYANGA,NYANGA,,Annkathrin Wett
NYANGA_LI,NYANGA_LI,,
NYANJA_NYASA,NYANJA_NYASA,,Annkathrin Wett
NYANJA,NYANJA,,Søren Wichmann
NYANJA_2,NYANJA_2,,Annkathrin Wett
NYENGO,NYENGO,,Annkathrin Wett
NYIHA_MALAWI,NYIHA_MALAWI,,Tessa de Mol-van Valen
NYIHA_TANZANIA,NYIHA_TANZANIA,,Zarina Molochieva
NYOKON,NYOKON,,Søren Wichmann and Viveka Velupillai
NYOLE,NYOLE,,Tessa de Mol-van Valen
NYORE,NYORE,,Tessa de Mol-van Valen
NYUNGWE,NYUNGWE,,Matthew S. Dryer and Julia Bischoffberger
NZADI_1,NZADI_1,,Annkathrin Wett
NZADI_2,NZADI_2,,Annkathrin Wett
NZEBI_1,NZEBI_1,,Annkathrin Wett
NZEBI_2,NZEBI_2,,Annkathrin Wett
NZWANI,NZWANI,,Annkathrin Wett
OBAA,OBAA,,Annkathrin Wett
OBANG,OBANG,,Viveka Velupillai
OBELI,OBELI,,Annkathrin Wett
OKANDE,OKANDE,,Annkathrin Wett
OMBAMBA,OMBAMBA,,Annkathrin Wett
OMBO,OMBO,,Annkathrin Wett
OROKO,OROKO,,Zarina Molochieva
OSAMAYI,OSAMAYI,,Tessa de Mol-van Valen
OYABI,OYABI,,Annkathrin Wett
OYUOMI_MBAMA,OYUOMI_MBAMA,,Annkathrin Wett
OYUOMI_TCHERRE,OYUOMI_TCHERRE,,Annkathrin Wett
PAGIBETE,PAGIBETE,,Annkathrin Wett
PANDE,PANDE,,Annkathrin Wett
PANGWA,PANGWA,,Annkathrin Wett
PARE_SUD,PARE_SUD,,Annkathrin Wett
PARE_TANZANIA,PARE_TANZANIA,,Søren Wichmann
PARE,PARE,,Annkathrin Wett
PARE_2,PARE_2,,Annkathrin Wett
PEMBA,PEMBA,,Søren Wichmann and Viveka Velupillai
PENDE,PENDE,,Annkathrin Wett
PHUTI,PHUTI,,Annkathrin Wett
PINYIN,PINYIN,,Viveka Velupillai
PINZI,PINZI,,Annkathrin Wett
POGORO,POGORO,,Tessa de Mol-van Valen
POL,POL,,Søren Wichmann and Viveka Velupillai
POMO,POMO,,Annkathrin Wett
POVE,POVE,,Annkathrin Wett
PROTO_BANTU_1,PROTO_BANTU_1,,Annkathrin Wett
PROTO_BANTU_2,PROTO_BANTU_2,,Annkathrin Wett
PROTO_BANTU_3,PROTO_BANTU_3,,Annkathrin Wett
PROTO_NGIRI,PROTO_NGIRI,,Annkathrin Wett
PUNU_1,PUNU_1,,Annkathrin Wett
PUNU_2,PUNU_2,,Annkathrin Wett
QHALAXARZI,QHALAXARZI,,Annkathrin Wett
RABAI,RABAI,,Viveka Velupillai and Søren Wichmann
RABAI_2,RABAI_2,,Annkathrin Wett
REGI_TANZANIA,REGI_TANZANIA,,Annkathrin Wett
RIMI,RIMI,,Tessa de Mol-van Valen
ROMBO,ROMBO,,Tessa de Mol-van Valen
RONGA,RONGA,,Annkathrin Wett
RUNYANKORE_RUKIGA,RUNYANKORE_RUKIGA,,Annkathrin Wett
RUNYANKORE,RUNYANKORE,,André Müller
RUNYORO_RUTOORO,RUNYORO_RUTOORO,,Annkathrin Wett
RUTOORO,RUTOORO,,André Müller
RUUMBU_KIMWAANSA,RUUMBU_KIMWAANSA,,Annkathrin Wett
RUUND,RUUND,,Annkathrin Wett
RWANDA_KIGOYI,RWANDA_KIGOYI,,Annkathrin Wett
RWANDA_RERA,RWANDA_RERA,,Annkathrin Wett
RWANDA_TWA_KINIGI,RWANDA_TWA_KINIGI,,Annkathrin Wett
RWANDA,RWANDA,,Annkathrin Wett
S41_XHOSA,S41_XHOSA,,
S43_SWATI,S43_SWATI,,Annkathrin Wett
S44_NDEBELE_ZIMBABWE,S44_NDEBELE_ZIMBABWE,,Annkathrin Wett
SAGALA,SAGALA,,Tessa de Mol-van Valen
SAGHALA,SAGHALA,,Annkathrin Wett
SAKATA_KESHA,SAKATA_KESHA,,Annkathrin Wett
SAKATA_KIBAI,SAKATA_KIBAI,,Annkathrin Wett
SAKATA_KUTU,SAKATA_KUTU,,Annkathrin Wett
SAKATA,SAKATA,,Annkathrin Wett
SAKE_1,SAKE_1,,Annkathrin Wett
SAKE_2,SAKE_2,,Annkathrin Wett
SAMBA_DAGA,SAMBA_DAGA,,Julia Bischoffberger
SAMIA,SAMIA,,Annkathrin Wett
SANGU_1,SANGU_1,,Annkathrin Wett
SANY,SANY,,Annkathrin Wett
SEGEJU,SEGEJU,,Annkathrin Wett
SEKIYANI,SEKIYANI,,Annkathrin Wett
SENA,SENA,,Annkathrin Wett
SENA_2,SENA_2,,Annkathrin Wett
SENGA_CHAMA,SENGA_CHAMA,,Annkathrin Wett
SENGA_CHIPATA,SENGA_CHIPATA,,Annkathrin Wett
SENGELE_MBELO,SENGELE_MBELO,,Annkathrin Wett
SHAMBALA,SHAMBALA,,Zarina Molochieva
SHIMAORE,SHIMAORE,,André Müller
SHIRA_BWALI,SHIRA_BWALI,,Annkathrin Wett
SHIYEYI,SHIYEYI,,Annkathrin Wett
SHI,SHI,,Annkathrin Wett
SHONA_KARANGA,SHONA_KARANGA,,Annkathrin Wett
SHONA_MANYIKA,SHONA_MANYIKA,,Annkathrin Wett
SHONA_NDAU,SHONA_NDAU,,Annkathrin Wett
SHONA,SHONA,,Zarina Molochieva
SHONA_2,SHONA_2,,Annkathrin Wett
SHUPAMEM,SHUPAMEM,,Viveka Velupillai
SIENE,SIENE,,Annkathrin Wett
SILOZI,SILOZI,,Søren Wichmann
SIMAA_1,SIMAA_1,,Annkathrin Wett
SIMAA_2,SIMAA_2,,Annkathrin Wett
SIMAA_3,SIMAA_3,,Annkathrin Wett
SOGA_2,SOGA_2,,Annkathrin Wett
SOMYEV,SOMYEV,,
SONDE_FESHI,SONDE_FESHI,,Annkathrin Wett
SONDE_GISOONDI,SONDE_GISOONDI,,Annkathrin Wett
SONDE_KILUWA,SONDE_KILUWA,,Annkathrin Wett
SONDE_KYAANZA,SONDE_KYAANZA,,Annkathrin Wett
SONGOLA_KASENGA,SONGOLA_KASENGA,,Annkathrin Wett
SONGOLA_ULINDI,SONGOLA_ULINDI,,Annkathrin Wett
SONGYE,SONGYE,,Annkathrin Wett
SOTHO_NORTHERN,SOTHO_NORTHERN,,Annkathrin Wett
SOTHO_SOUTHERN,SOTHO_SOUTHERN,,Zarina Molochieva
SOTHO_SUD,SOTHO_SUD,,Annkathrin Wett
SOUTHERN_NDEBELE,SOUTHERN_NDEBELE,,Tessa de Mol-van Valen
SUKU,SUKU,,Annkathrin Wett
SUKWA,SUKWA,,Annkathrin Wett
SUMBWA,SUMBWA,,Annkathrin Wett
SWAHILI_CHIRAZI,SWAHILI_CHIRAZI,,Søren Wichmann and Viveka Velupillai
SWAHILI_MAKUNDUCHI,SWAHILI_MAKUNDUCHI,,Søren Wichmann and Viveka Velupillai
SWAHILI_MVITA,SWAHILI_MVITA,,Søren Wichmann and Viveka Velupillai
SWAHILI_MWANI,SWAHILI_MWANI,,Søren Wichmann and Viveka Velupillai
SWAHILI_PATE,SWAHILI_PATE,,Søren Wichmann and Viveka Velupillai
SWAHILI_PEMBA,SWAHILI_PEMBA,,Annkathrin Wett
SWAHILI_SUD,SWAHILI_SUD,,Annkathrin Wett
SWAHILI_TIKUU,SWAHILI_TIKUU,,Annkathrin Wett
SWAHILI_VUMBA,SWAHILI_VUMBA,,Annkathrin Wett
SWAHILI,SWAHILI,,Cecil H. Brown
SWAHILI_2,SWAHILI_2,,Annkathrin Wett
SWATI,SWATI,,Annkathrin Wett
SWAZI,SWAZI,,Søren Wichmann
TAABWA_RDC_1,TAABWA_RDC_1,,Annkathrin Wett
TAABWA_RDC_2,TAABWA_RDC_2,,Annkathrin Wett
TAABWA_ZAMBIE,TAABWA_ZAMBIE,,Annkathrin Wett
TAITA,TAITA,,Julia Bischoffberger
TAKWANE,TAKWANE,,Tessa de Mol-van Valen
TALINGA,TALINGA,,Annkathrin Wett
TAVETA,TAVETA,,Annkathrin Wett
TAWARA,TAWARA,,Tessa de Mol-van Valen
TEE_TEKE_KALE,TEE_TEKE_KALE,,Annkathrin Wett
TEGE_EWO,TEGE_EWO,,Annkathrin Wett
TEKE_BOUNDJI,TEKE_BOUNDJI,,Annkathrin Wett
TEKE_EST,TEKE_EST,,Annkathrin Wett
TEKE_KOMONO,TEKE_KOMONO,,Annkathrin Wett
TEKE_NTYO_1,TEKE_NTYO_1,,Annkathrin Wett
TEKE_NTYO_2,TEKE_NTYO_2,,Annkathrin Wett
TEKE_NTYO_3,TEKE_NTYO_3,,Annkathrin Wett
TEKE,TEKE,,Annkathrin Wett
TETELA_YYONDO,TETELA_YYONDO,,Annkathrin Wett
TETELA,TETELA,,Annkathrin Wett
THARAKA,THARAKA,,Annkathrin Wett
THEMBU,THEMBU,,Annkathrin Wett
TIBEA,TIBEA,,Søren Wichmann and Viveka Velupillai
TIENE_1,TIENE_1,,Annkathrin Wett
TIENE_2,TIENE_2,,Annkathrin Wett
TIENE_3,TIENE_3,,Annkathrin Wett
TIENE,TIENE,,Zarina Molochieva
TIKAR_AKUEN,TIKAR_AKUEN,,Viveka Velupillai
TIKUU_PATE,TIKUU_PATE,,Annkathrin Wett
TIKUU,TIKUU,,Søren Wichmann and Viveka Velupillai
TIV_1,TIV_1,,Viveka Velupillai
TIV_2,TIV_2,,Viveka Velupillai
TONGA_AFRICA,TONGA_AFRICA,,Matthew S. Dryer and Julia Bischoffberger
