ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
GEEZ_2,Geez 2,,14.12,38.72,geez1241,gez
GEEZ_3,Geez 3,,14.12,38.72,geez1241,gez
GETO,Geto,,8.4,38.42,seba1251,sgw
HADRAMI_ARABIC,Hadrami Arabic,,15.45,48.65,hadr1236,ayh
HARARI,Harari,,9.25,42.17,hara1271,har
HARARI_2,Harari 2,,9.25,42.17,hara1271,har
HARSUSI,Harsusi,,20.0,56.05,hars1241,hss
HEBREW,Hebrew,,31.5,34.83,hebr1245,heb
HERTEVIN,Hertevin,,37.93,42.55,hert1241,hrt
HOBYOT,Hobyot,,18.0,54.0,hoby1242,hoh
HULAULA,Hulaula,,31.91,43.49,hula1244,huy
INNEMOR,Innemor,,8.0,38.0,inor1238,ior
IRAQ_MUSLIM_BAGHDAD_ARABIC,Iraq Muslim Baghdad Arabic,,33.0,44.0,meso1252,acm
JILU,Jilu,,36.0,41.0,assy1241,aii
JUDEO_IRAQI_ARABIC,Judeo Iraqi Arabic,,31.53,41.26,jude1266,yhd
JUDEO_MOROCCAN_ARABIC,Judeo Moroccan Arabic,,33.5,-7.5,jude1265,aju
JUDEO_TRIPOLITANIAN_ARABIC,Judeo Tripolitanian Arabic,,31.96,34.74,jude1264,yud
JUDEO_TUNISIAN_ARABIC,Judeo Tunisian Arabic,,31.75,35.25,jude1263,ajt
JUDEO_YEMENI_ARABIC,Judeo Yemeni Arabic,,15.0,45.0,jude1267,jye
KOY_SANJAQ_SURAT,Koy Sanjaq Surat,,36.05,44.64,koys1242,kqd
KUWAITI_ARABIC,Kuwaiti Arabic,,29.37,47.98,gulf1241,afb
LISHAN_DIDAN,Lishan Didan,,38.0,47.0,lish1246,trg
LISHANA_DENI,Lishana Deni,,31.77,35.22,lish1247,lsd
MALTESE,Maltese,,35.92,14.42,malt1254,mlt
MALTESE_ARABIC,Maltese Arabic,,35.92,14.42,malt1254,mlt
MALULA,Malula,,33.84,36.55,west2763,amw
MEHRI,Mehri,,17.0,51.5,mehr1241,gdq
MEHRI_2,Mehri 2,,17.0,51.5,mehr1241,gdq
MESMES,Mesmes,,7.58,37.58,mesm1243,mys
MESMES_2,Mesmes 2,,7.58,37.58,mesm1243,mys
MESQAN,Mesqan,,8.1,38.34,mesq1240,mvz
MLAHSO,Mlahso,,38.47,40.63,mlah1239,lhs
MODERN_MANDAIC,Modern Mandaic,,31.0,48.5,nucl1706,mid
MOROCCAN_ARABIC,Moroccan Arabic,,34.0,-6.0,moro1292,ary
MOROCCAN_ARABIC_2,Moroccan Arabic 2,,34.0,-6.0,moro1292,ary
NAJDI_ARABIC,Najdi Arabic,,30.34,42.18,najd1235,ars
NEO_ARAMAIC,Neo Aramaic,,31.75,35.0,lish1245,aij
NEO_MANDAIC_KHORRAMSHAHR,Neo Mandaic Khorramshahr,,31.0,48.5,nucl1706,mid
NIGERIAN_ARABIC,Nigerian Arabic,,13.83,20.83,chad1249,shu
NORTH_MESOPOTAMIAN_ARABIC,North Mesopotamian Arabic,,36.3,42.0,nort3142,ayp
OGADEN_ARABIC,Ogaden Arabic,,7.28,44.3,,
PALESTINIAN_ARABIC,Palestinian Arabic,,32.0,35.25,sout3123,ajp
PHOENICIAN,Phoenician,,34.12,35.65,phoe1239,phn
PROTO_SEMITIC,Proto Semitic,,,,,
SABEAN,Sabean,,15.42,45.35,saba1279,xsa
SAN_ANDRES_ARABIC_1,San Andres Arabic 1,,12.58,-81.7,nort3139,apc
SAN_ANDRES_ARABIC_2,San Andres Arabic 2,,12.58,-81.7,nort3139,apc
SAN_ANDRES_ARABIC_3,San Andres Arabic 3,,12.58,-81.7,nort3139,apc
SAURI,Sauri,,17.5,55.0,sheh1240,shv
SHEHRI,Shehri,,17.5,55.0,sheh1240,shv
SILTE,Silte,,7.77,38.14,silt1240,stv
SODDO,Soddo,,8.5,38.5,kist1241,gru
SOQOTRI,Soqotri,,12.5,54.0,soqo1240,sqt
SOQOTRI_2,Soqotri 2,,12.5,54.0,soqo1240,sqt
SOUKHNE_SYRIAN_ARABIC,Soukhne Syrian Arabic,,33.0,44.0,meso1252,acm
STANDARD_ARABIC,Standard Arabic,,25.0,42.0,stan1318,arb
SUDANESE_ARABIC,Sudanese Arabic,,15.63,32.53,suda1236,apd
SYRIAN_ARABIC,Syrian Arabic,,34.0,38.0,nort3139,apc
SYRIAC,Syriac,,37.25,39.0,clas1252,syc
SYRIAC_2,Syriac 2,,37.25,39.0,clas1252,syc
TAJIKI_ARABIC,Tajiki Arabic,,37.22,67.33,taji1248,abh
TIGRE,Tigre,,16.5,38.5,tigr1270,tig
TIGRE_2,Tigre 2,,16.5,38.5,tigr1270,tig
TIGRIGNA,Tigrigna,,14.5,38.5,tigr1271,tir
TIGRINYA,Tigrinya,,14.5,38.5,tigr1271,tir
TIGRINYA_2,Tigrinya 2,,14.5,38.5,tigr1271,tir
TRIPOLI_JEWISH_ARABIC,Tripoli Jewish Arabic,,32.9,13.19,liby1240,ayl
TUNISIAN_ARABIC_MAGHRIB,Tunisian Arabic Maghrib,,36.88,10.25,tuni1259,aeb
TUROYO,Turoyo,,37.39,41.83,turo1239,tru
UGARITIC,Ugaritic,,35.6,35.78,ugar1238,uga
URMI,Urmi,,37.56,45.07,assy1241,aii
WALANI_SILTE,Walani Silte,,8.0,38.0,wola1253,wle
WESTERN_NEO_ARAMAIC,Western Neo Aramaic,,33.92,36.25,west2763,amw
YEMEN_SANAANI_ARABIC,Yemen Sanaani Arabic,,16.0,44.0,sana1295,ayn
ZWAY,Zway,,7.93,38.83,zayy1238,zwa
ARI,Ari,,6.0,36.58,aari1239,aiw
BANNA,Banna,,5.0,36.5,hame1242,amf
DIME,Dime,,6.17,36.25,dime1235,dim
GAYIL,Gayil,,6.15,36.67,gayi1237,gyl
AASAX,Aasax,,-4.04,37.16,aasa1238,aas
ALAGWA,Alagwa,,-5.5,35.75,alag1248,wbj
BURUNGE,Burunge,,-5.33,36.0,buru1320,bds
INNER_MBUGU_BUMBULI,Inner Mbugu Bumbuli,,-4.33,38.17,mbug1240,mhd
IRAQW,Iraqw,,-4.0,35.5,iraq1241,irk
IRAQW_2,Iraqw 2,,-4.0,35.5,iraq1241,irk
KWADZA,Kwadza,,-6.2,36.1,kwad1248,wka
NORMAL_MBUGU,Normal Mbugu,,-4.33,38.17,mbug1240,mhd
PROTO_SOUTH_CUSHITIC,Proto South Cushitic,,,,,
PROTO_WEST_RIFT,Proto West Rift,,,,,
ANGAS,Angas,,9.5,9.5,ngas1240,anc
ARABISHI,Arabishi,,8.67,8.08,gwan1268,gwn
BADE,Bade,,12.83,10.5,bade1248,bde
BEELE,Beele,,10.16,10.42,beel1236,bxq
BOGHOM,Boghom,,9.1,9.97,bogh1241,bux
BOLE,Bole,,11.33,11.25,nucl1695,bol
BOLE_2,Bole 2,,11.33,11.25,nucl1695,bol
CIWOGAI,Ciwogai,,10.92,9.92,ciwo1236,tgd
DASS_DWAT,Dass Dwat,,10.02,9.53,dass1243,dot
DERA,Dera,,10.0,12.0,dera1248,kna
DIRI,Diri,,11.17,9.33,diri1259,dwa
DUHWA,Duhwa,,9.33,8.75,duhw1236,kbz
DYARIM,Dyarim,,10.03,9.07,zeem1242,zua
FYER,Fyer,,9.5,9.25,fyer1241,fie
GALAMBU,Galambu,,10.17,10.5,gala1264,glo
GARAKU,Garaku,,8.67,8.08,gwan1268,gwn
GEJI,Geji,,10.37,9.58,geji1246,gji
GERA,Gera,,10.32,9.83,gera1246,gew
GERA_2,Gera 2,,10.32,9.83,gera1246,gew
GERUMA,Geruma,,10.53,9.88,geru1240,gea
GITATA,Gitata,,8.67,8.08,gwan1268,gwn
GOEMAI,Goemai,,8.67,9.75,goem1240,ank
GURUNTUM-MBAARU,Guruntum-mbaaru,,9.83,10.17,guru1271,grd
GWAGWA,Gwagwa,,8.67,8.08,gwan1268,gwn
HAUSA,Hausa,,12.0,7.0,haus1257,hau
HAUSA_2,Hausa 2,,12.0,7.0,haus1257,hau
HAUSA_3,Hausa 3,,12.0,7.0,haus1257,hau
JIMI,Jimi,,10.42,9.9,jimi1255,jmi
KANO,Kano,,12.0,7.0,haus1257,hau
KAREKARE,Karekare,,11.6,10.75,kare1348,kai
KARIYA,Kariya,,11.0,9.67,kari1316,kil
KARSHI,Karshi,,8.67,8.08,gwan1268,gwn
KIR_BALAR,Kir Balar,,10.15,9.77,kirb1236,kkr
KIRFI,Kirfi,,10.33,10.4,giiw1236,kks
KOFYAR,Kofyar,,8.83,9.17,kofy1242,kwl
KUBI,Kubi,,10.63,10.27,kubi1239,kof
KULERE,Kulere,,9.25,9.0,kule1247,kul
KWAAMI,Kwaami,,10.42,11.0,kwaa1269,ksq
MANGAS,Mangas,,10.08,9.76,mang1416,zns
MBURKU,Mburku,,10.92,9.83,mbur1239,bbt
MISHIP,Miship,,9.17,9.5,mish1244,mjs
MIYA,Miya,,10.92,9.67,miya1266,mkf
MONTOL,Montol,,9.0,9.42,mont1280,mtl
MUNDAT,Mundat,,9.17,8.75,mund1334,mmf
MUPUN,Mupun,,9.5,8.83,mwag1236,sur
MWAGHAVUL,Mwaghavul,,9.5,8.83,mwag1236,sur
NGAMO,Ngamo,,11.35,11.1,ngam1282,nbh
NGIZIM,Ngizim,,12.08,10.92,ngiz1242,ngi
NIMBIA,Nimbia,,8.67,8.08,gwan1268,gwn
PAANCI,Paanci,,11.0,9.33,paaa1242,pqa
PERO,Pero,,9.58,11.0,pero1241,pip
PERO_2,Pero 2,,9.58,11.0,pero1241,pip
POLCI_BULI,Polci Buli,,10.5,10.0,polc1243,plj
POLCI_ZUL,Polci Zul,,10.12,9.48,polc1243,plj
POLCI,Polci,,10.32,9.83,polc1243,plj
RON_BOKKOS,Ron Bokkos,,9.0,8.75,ronn1241,cla
RON_DAFFO_BUTURA,Ron Daffo Butura,,9.0,8.75,ronn1241,cla
RON_MANGAR,Ron Mangar,,9.0,8.75,ronn1241,cla
RON_MONGUNA,Ron Monguna,,9.0,8.75,ronn1241,cla
SAYA,Saya,,9.75,9.55,saya1246,say
SHA,Sha,,9.23,8.78,shaa1247,scw
SIRI,Siri,,10.8,9.72,siri1278,sir
TALA,Tala,,10.23,9.85,tala1295,tak
TAMBAS,Tambas,,9.33,9.23,tamb1267,tdk
TANGALE,Tangale,,9.75,11.33,nucl1696,tan
TESHENAWA,Teshenawa,,9.64,8.36,tesh1239,twc
WARJI,Warji,,11.15,9.6,warj1253,wji
YIWOM,Yiwom,,9.0,9.78,yiwo1237,gek
ZUMBUN,Zumbun,,10.8,10.0,zumb1240,jmb
BASQUE,Basque,,43.0,-3.0,basq1248,eus
ETRUSCAN,Etruscan,,33.1,44.1,etru1241,ett
ALBANIAN_GHEG,Albanian Gheg,,41.33,20.83,gheg1238,aln
ALBANIAN,Albanian,,41.0,20.0,tosk1239,als
ALBANIAN_TOSK,Albanian Tosk,,41.0,20.0,tosk1239,als
HITTITE,Hittite,,40.0,35.0,hitt1242,hit
PALAIC,Palaic,,40.0,30.0,pala1331,plq
ARMENIAN_CLASSICAL,Armenian Classical,,40.0,45.0,clas1249,xcl
EASTERN_ARMENIAN,Eastern Armenian,,40.0,45.0,nucl1235,hye
LOMAVREN,Lomavren,,40.0,45.0,loma1235,rmi
WESTERN_ARMENIAN,Western Armenian,,38.5,43.5,nucl1235,hye
LATVIAN,Latvian,,57.0,24.0,stan1325,lvs
LITHUANIAN,Lithuanian,,55.0,24.0,lith1251,lit
OLD_PRUSSIAN,Old Prussian,,55.0,21.0,prus1238,prg
BRETON,Breton,,48.0,-3.0,bret1244,bre
CORNISH,Cornish,,50.33,-5.0,corn1251,cor
GAELIC_SCOTTISH,Gaelic Scottish,,57.0,-4.0,scot1245,gla
IRISH_GAELIC,Irish Gaelic,,53.0,-8.0,iris1253,gle
MANX,Manx,,54.17,-4.5,manx1243,glv
OLD_IRISH,Old Irish,,53.0,-8.0,oldi1245,sga
PROTO_CELTIC,Proto Celtic,,,,,
WELSH,Welsh,,52.0,-3.0,wels1247,cym
AFRIKAANS,Afrikaans,,-31.0,22.0,afri1274,afr
ALSATIAN,Alsatian,,48.5,7.5,swis1247,gsw
BAVARIAN_GERMAN,Bavarian German,,47.0,14.0,bava1246,bar
BERNESE_GERMAN,Bernese German,,47.0,7.42,swis1247,gsw
BRABANTIC,Brabantic,,50.75,4.5,dutc1256,nld
CIMBRIAN,Cimbrian,,45.92,11.32,cimb1238,cim
DANISH,Danish,,56.0,10.0,dani1285,dan
DUTCH,Dutch,,52.5,6.0,dutc1256,nld
EASTERN_FRISIAN,Eastern Frisian,,53.58,7.5,east2288,frs
ENGLISH,English,,52.0,0.0,stan1293,eng
FAROESE,Faroese,,62.0,-7.0,faro1244,fao
FRANS_VLAAMS,Frans Vlaams,,51.04,2.38,vlaa1240,vls
FRISIAN_WESTERN,Frisian Western,,53.0,6.0,west2354,fry
GJESTAL_NORWEGIAN,Gjestal Norwegian,,61.0,8.0,norw1258,nor
GOTHIC,Gothic,,43.22,25.62,goth1244,got
GRONINGS,Gronings,,53.28,6.7,gron1242,gos
HUTTERITE_GERMAN,Hutterite German,,40.0,-97.0,hutt1235,geh
ICELANDIC,Icelandic,,65.0,-17.0,icel1247,isl
JAMTLANDIC,Jamtlandic,,63.0,14.67,swed1254,swe
LIMBURGISH,Limburgish,,51.0,5.5,limb1263,lim
LOWER_SILESIAN,Lower Silesian,,50.7,15.97,lowe1388,sli
LUXEMBOURGISH,Luxembourgish,,49.83,6.17,luxe1241,ltz
NORTH_FRISIAN_AMRUM,North Frisian Amrum,,54.65,8.35,nort2626,frr
NORTHERN_LOW_SAXON,Northern Low Saxon,,53.1,8.78,nort2627,nds
NORWEGIAN_BOKMAAL,Norwegian Bokmaal,,61.0,8.0,norw1258,nor
NORWEGIAN_NYNORSK_TOTEN,Norwegian Nynorsk Toten,,59.27,11.15,norw1258,nor
NORWEGIAN_RIKSMAL,Norwegian Riksmal,,61.0,8.0,norw1258,nor
OLD_ENGLISH,Old English,,51.06,-1.31,olde1238,ang
OLD_FRISIAN,Old Frisian,,53.0,6.0,oldf1241,ofs
OLD_HIGH_GERMAN,Old High German,,52.0,10.0,oldh1241,goh
OLD_LOW_FRANCONIAN,Old Low Franconian,,53.26,6.74,,
OLD_NORSE,Old Norse,,63.42,10.38,oldn1244,non
OLD_SAXON,Old Saxon,,52.37,9.72,olds1250,osx
PLAUTDIETSCH,Plautdietsch,,53.0,10.0,plau1238,pdt
PROTO_GERMANIC,Proto Germanic,,57.0,12.0,,
RIPUARIAN_GERMAN,Ripuarian German,,51.0,7.0,kols1241,ksh
SALLANDS,Sallands,,52.45,6.29,sall1238,sdz
SANDNES_NORWEGIAN,Sandnes Norwegian,,61.0,8.0,norw1258,nor
SAXON_UPPER,Saxon Upper,,51.33,12.48,uppe1400,sxu
SCOTS,Scots,,55.86,-4.26,scot1243,sco
SCOTS_2,Scots 2,,55.54,-6.0,scot1243,sco
STANDARD_GERMAN,Standard German,,52.0,10.0,stan1295,deu
STELLINGWERFS,Stellingwerfs,,52.98,6.22,stel1238,stl
SWABIAN,Swabian,,48.97,9.28,swab1242,swg
SWEDISH,Swedish,,60.0,15.0,swed1254,swe
TWENTS,Twents,,52.29,6.77,twen1241,twd
WESTVLAAMS,Westvlaams,,51.22,3.23,vlaa1240,vls
WYMYSORYS,Wymysorys,,49.54,19.9,wymy1235,wym
YIDDISH_EASTERN,Yiddish Eastern,,52.0,23.0,east2295,ydd
YIDDISH_WESTERN,Yiddish Western,,51.0,10.0,west2361,yih
ZEEUWS,Zeeuws,,51.5,3.75,zeeu1238,zea
GREEK_ANCIENT,Greek Ancient,,39.0,22.0,anci1242,grc
GREEK,Greek,,39.0,22.0,mode1248,ell
TSAKONIAN,Tsakonian,,37.14,22.73,tsak1248,tsd
ILLYRIAN,Illyrian,,43.0,18.0,illy1234,xil
ADIWASI_GARASIA,Adiwasi Garasia,,24.07,73.14,adiw1235,gas
AGRA_GUJARI,Agra Gujari,,27.18,78.0,guja1253,gju
ANGIKA,Angika,,26.0,85.53,angi1238,anp
ASHRET_PHALURA,Ashret Phalura,,35.44,71.75,phal1254,phl
ASSAMESE,Assamese,,26.0,93.0,assa1263,asm
ASTOR_SHINA,Astor Shina,,36.0,74.0,shin1264,scl
ATTOCK_CITY_HINDKO,Attock City Hindko,,33.87,72.25,sout2668,hnd
ATTOCK,Attock,,33.88,72.08,sout2668,hnd
BAGHELI,Bagheli,,24.68,87.5,bagh1251,bfy
BAGROT_SHINA,Bagrot Shina,,36.0,74.0,shin1264,scl
BALAKOT_HINDKO,Balakot Hindko,,34.55,73.35,nort2662,hno
BANATISKI_GURBET_ROMANI,Banatiski Gurbet Romani,,45.4,20.18,vlax1238,rmy
BENGALI,Bengali,,24.0,90.0,beng1280,ben
BHADRAWAHI,Bhadrawahi,,33.15,75.55,bhad1241,bhd
BHATRI,Bhatri,,19.26,82.24,bhat1265,bgw
BHATTIYALI,Bhattiyali,,32.55,76.12,bhat1263,bht
BHOIPURI,Bhoipuri,,26.0,84.0,bhoj1244,bho
BHOJPURI,Bhojpuri,,26.0,84.0,bhoj1244,bho
BIORI_PHALURA,Biori Phalura,,35.47,71.88,phal1254,phl
BROKSKAT,Brokskat,,35.33,76.5,brok1247,bkk
BROK-SKAD,Brok-skad,,35.33,76.5,brok1247,bkk
BUGURDZI_ROMANI,Bugurdzi Romani,,42.67,21.17,balk1252,rmn
BUNDELI,Bundeli,,25.5,78.45,bund1253,bns
BUNJI_SHINA,Bunji Shina,,36.0,74.0,shin1264,scl
BURGENLAND_ROMANI,Burgenland Romani,,47.5,16.5,carp1235,rmc
CENTRAL_AZAD_KASHMIR_GUJARI,Central Azad Kashmir Gujari,,33.76,73.79,guja1253,gju
CHAKMA_UnnamedInSource,Chakma Unnamedinsource,,22.0,92.0,chak1266,ccp
CHALT_SHINA,Chalt Shina,,36.0,74.0,shin1264,scl
CHAMBEALI,Chambeali,,32.55,76.12,cham1307,cdh
CHATORKHAND_KHOWAR,Chatorkhand Khowar,,36.35,73.84,khow1242,khw
CHILISSO,Chilisso,,35.25,73.33,chil1275,clh
CHITRAL_GUJARI,Chitral Gujari,,34.63,71.78,guja1253,gju
CHITWAN,Chitwan,,27.5,84.5,chit1274,the
CHURAHI,Churahi,,32.55,76.12,chur1258,cdj
CRIMEAN_ROMANI,Crimean Romani,,42.25,42.8,balk1252,rmn
DAMELI,Dameli,,35.36,71.72,dame1241,dml
DAMELI_2,Dameli 2,,35.36,71.72,dame1241,dml
DANG,Dang,,28.0,82.0,dang1260,thl
DANUWAR,Danuwar,,27.42,85.0,dhan1265,dhw
DARAI,Darai,,24.0,84.0,dara1250,dry
DARAI_2,Darai 2,,24.0,84.0,dara1250,dry
DAREL_SHINA,Darel Shina,,36.0,74.0,shin1264,scl
DASHKIN_SHINA,Dashkin Shina,,36.0,74.0,shin1264,scl
DECCAN,Deccan,,18.59,75.72,decc1239,dcc
DIR_GUJARI,Dir Gujari,,35.22,71.87,guja1253,gju
DOGRI,Dogri,,33.0,75.0,dogr1250,dgo
DOLENJSKI_ROMANI,Dolenjski Romani,,47.5,16.5,sint1235,rmo
DOMAAKI,Domaaki,,36.17,74.0,doma1260,dmk
DOMARI,Domari,,31.78,35.22,doma1258,rmt
DUNGRA_BHIL,Dungra Bhil,,22.31,73.19,dung1251,duh
EAST_SLOVAK_ROMANI,East Slovak Romani,,49.78,15.52,carp1235,rmc
FINNISH_ROMANI,Finnish Romani,,61.2,21.93,kalo1256,rmf
GARAM_CHISHMA_KHOWAR,Garam Chishma Khowar,,36.0,71.54,khow1242,khw
GAWAR_BATI,Gawar Bati,,35.3,71.56,gawa1247,gwt
GILGIT_GUJARI,Gilgit Gujari,,35.92,74.26,guja1253,gju
GILGIT_SHINA,Gilgit Shina,,36.0,74.0,shin1264,scl
GOAN_KONKANI,Goan Konkani,,15.27,74.21,goan1235,gom
GOHARABAD_SHINA,Goharabad Shina,,36.0,74.0,shin1264,scl
GRANGALI,Grangali,,34.65,70.73,gran1245,nli
GREEK_ROMANY,Greek Romany,,38.0,23.65,balk1252,rmn
GUJARATI,Gujarati,,23.0,72.0,guja1252,guj
GULTARI_SHINA,Gultari Shina,,36.0,74.0,shin1264,scl
GUPIS_SHINA,Gupis Shina,,36.0,74.0,shin1264,scl
GURBET_ROMANI,Gurbet Romani,,43.35,19.95,vlax1238,rmy
GURU_KALASHA,Guru Kalasha,,35.64,71.68,kala1372,kls
GURVARI_ROMANI,Gurvari Romani,,47.13,19.72,carp1235,rmc
HADOTI,Hadoti,,25.44,75.64,hado1235,hoj
HARAMOSH_SHINA,Haramosh Shina,,36.0,74.0,shin1264,scl
HARBAN_SHINA,Harban Shina,,36.0,74.0,shin1264,scl
HARYANVI,Haryanvi,,29.05,76.08,hary1238,bgc
HINDI,Hindi,,25.0,77.0,hind1269,hin
HINDURI,Hinduri,,31.02,77.14,hind1267,hii
HUNGARIAN_VEND_ROMANI,Hungarian Vend Romani,,46.43,18.22,carp1235,rmc
HUNZA_SHINA,Hunza Shina,,36.0,74.0,shin1264,scl
INDUS_KOHISTANI,Indus Kohistani,,35.62,72.35,indu1241,mvy
JALKOT_SHINA,Jalkot Shina,,36.0,74.0,shin1264,scl
JAMMUN,Jammun,,34.33,73.2,nort2662,hno
JAUNSARI,Jaunsari,,31.25,77.03,jaun1243,jns
JELIL_CHILAS_SHINA,Jelil Chilas Shina,,36.0,74.0,shin1264,scl
KABUTRA,Kabutra,,25.29,69.69,kabu1254,kbu
KACHURA_SHINA,Kachura Shina,,36.0,74.0,shin1264,scl
KAGHAN_GUJARI,Kaghan Gujari,,34.5,73.34,guja1253,gju
KALAMI,Kalami,,35.5,72.5,kala1373,gwc
KALKOTI,Kalkoti,,35.5,72.5,kalk1245,xka
KASHMIRI,Kashmiri,,34.0,76.0,kash1277,kas
KESU_KHOWAR,Kesu Khowar,,35.63,71.8,khow1242,khw
KHARIA_THAR,Kharia Thar,,22.25,83.8,khar1283,ksy
KHARMANG_SHINA,Kharmang Shina,,36.0,74.0,shin1264,scl
KHETRANI,Khetrani,,30.48,70.28,khet1238,xhe
KHINAR_CHILAS_SHINA,Khinar Chilas Shina,,36.0,74.0,shin1264,scl
KOHAT_CITY_HINDKO,Kohat City Hindko,,33.59,71.44,sout2668,hnd
KOHISTANI_INDUS,Kohistani Indus,,35.62,72.35,indu1241,mvy
KOLAI_SHINA,Kolai Shina,,36.0,74.0,shin1264,scl
KONKANI,Konkani,,15.25,74.0,konk1267,knn
KOSOVO_ARLI_ROMANI,Kosovo Arli Romani,,42.53,20.85,balk1252,rmn
KRAKAL_KALASHA,Krakal Kalasha,,35.68,71.65,kala1372,kls
KUDMALI,Kudmali,,25.92,87.33,kudm1238,kyw
KUMAUNI,Kumauni,,30.0,80.0,kuma1273,kfy
KUNAR_GUJARI,Kunar Gujari,,34.63,70.86,guja1253,gju
LAMANI,Lamani,,17.0,77.0,lamb1269,lmn
LASI,Lasi,,25.33,66.91,lasi1242,lss
LATVIAN_ROMANI,Latvian Romani,,56.23,24.03,balt1257,rml
LITHUANIAN_ROMANI,Lithuanian Romani,,53.03,22.58,balt1257,rml
LODHI,Lodhi,,20.9,84.95,lodh1246,lbm
LOVARA_ROMANI,Lovara Romani,,47.0,21.5,vlax1238,rmy
MACEDONIAN_ARLI_ROMANI,Macedonian Arli Romani,,42.08,21.63,balk1252,rmn
MACEDONIAN_DZAMBAZI_ROMANIAN,Macedonian Dzambazi Romanian,,42.13,21.72,vlax1238,rmy
MAGAHI,Magahi,,23.5,85.5,maga1260,mag
MAITHILI,Maithili,,26.0,86.0,mait1250,mai
MAL_PAHARIA,Mal Paharia,,24.09,87.35,malp1246,mkb
MALDIVIAN,Maldivian,,4.17,73.5,dhiv1236,div
MALVI,Malvi,,23.49,75.56,malv1243,mup
MANDEALI,Mandeali,,30.0,77.17,mand1409,mjl
MANSEHRA_HINDKO,Mansehra Hindko,,34.33,73.2,nort2662,hno
MARATHI,Marathi,,19.0,76.0,mara1378,mar
MARATHI_2,Marathi 2,,19.0,76.0,mara1378,mar
MARWARI,Marwari,,27.0,75.07,marw1260,rwr
MAWCHI,Mawchi,,21.33,73.67,mawc1242,mke
MENDHAR_GUJARI,Mendhar Gujari,,33.62,74.13,guja1253,gju
MORANG,Morang,,26.6,85.7,koch1247,thq
NAGAR_SHINA,Nagar Shina,,36.0,74.0,shin1264,scl
NAHALI_NLX,Nahali Nlx,,21.43,74.83,naha1261,nlx
NAHARI,Nahari,,20.41,81.98,naha1262,nhh
NAWAR_ZUTT,Nawar Zutt,,32.0,35.0,doma1258,rmt
NEPALI,Nepali,,28.0,85.0,nepa1254,npi
NORTH_RUSSIAN_ROMANI,North Russian Romani,,60.0,38.0,balt1257,rml
NORTHERN_AZAD_KASHMIR_GUJARI,Northern Azad Kashmir Gujari,,34.32,73.52,guja1253,gju
ODIR_KHOWAR,Odir Khowar,,36.35,72.4,khow1242,khw
ORIYA,Oriya,,21.0,85.0,oriy1255,ory
ORIYA_KOTIA,Oriya Kotia,,18.33,83.0,adiv1239,ort
PAHARI_POTWARI,Pahari Potwari,,33.9,73.39,paha1251,phr
PAHARI_MAHASU,Pahari Mahasu,,31.1,77.17,maha1287,bfz
PAKHA_GOLAM_HINDKO,Pakha Golam Hindko,,34.04,71.61,sout2668,hnd
PALAS_SHINA,Palas Shina,,36.0,74.0,shin1264,scl
PALI,Pali,,22.57,88.37,pali1273,pli
PANGWALI,Pangwali,,32.55,76.12,pang1282,pgg
PARDHI,Pardhi,,20.0,77.12,pard1243,pcl
PARGAM_NISAR_KHOWAR,Pargam Nisar Khowar,,36.28,72.52,khow1242,khw
PARYA,Parya,,36.49,69.26,pary1242,paq
PAURI_BARELI,Pauri Bareli,,21.23,74.34,paur1238,bfb
PESHAWAR_CITY_HINDKO,Peshawar City Hindko,,34.0,71.55,sout2668,hnd
PROTO_HINDKO,Proto Hindko,,34.0,72.5,,
PROTO_NORTHERN_HINDKO,Proto Northern Hindko,,34.0,73.0,,
PROTO_SOUTHERN_HINDKO,Proto Southern Hindko,,34.0,72.0,,
PROTO_THARU,Proto Tharu,,,,,
PROTO_WESTERN_PUNJABI,Proto Western Punjabi,,33.0,72.5,,
PUNJABI_MAJHI,Punjabi Majhi,,31.0,74.0,panj1256,pan
PUNIAL_SHINA,Punial Shina,,36.0,74.0,shin1264,scl
PURIGAL_PHALURA,Purigal Phalura,,35.6,71.87,phal1254,phl
RAJBANSHI,Rajbanshi,,26.5,87.7,rajb1243,rjs
RANA,Rana,,28.8,80.35,rana1246,thr
RATHAWI,Rathawi,,22.31,73.19,rath1243,rtw
RELI,Reli,,18.12,82.5,reli1238,rei
ROMUNGRO_ROMANI,Romungro Romani,,48.67,19.0,carp1235,rmc
RONDU_SHINA,Rondu Shina,,36.0,74.0,shin1264,scl
SADRI,Sadri,,19.42,83.56,sadr1248,sck
SANSI,Sansi,,26.57,73.84,sans1271,ssi
SANSKRIT,Sanskrit,,28.7,77.2,sans1269,san
SATPARA_SHINA,Satpara Shina,,36.0,74.0,shin1264,scl
SAURASHTRA,Saurashtra,,10.78,78.68,saur1248,saz
SAVI,Savi,,35.0,71.5,savi1242,sdg
SAZIN_SHINA,Sazin Shina,,36.0,74.0,shin1264,scl
SELICE_ROMANI,Selice Romani,,48.08,17.98,carp1235,rmc
SEPECIDES_ROMANI,Sepecides Romani,,38.25,27.0,balk1252,rmn
SERAIKI,Seraiki,,34.0,71.41,sera1259,skr
SETTLED_SWAT_GUJARI,Settled Swat Gujari,,34.83,72.37,guja1253,gju
SHERPUR_HINDKO,Sherpur Hindko,,34.41,73.15,nort2662,hno
SHINA_2,Shina 2,,36.0,74.0,shin1264,scl
